episode,agent,env_id,algorithm,timestep,episode_reward,episode_length,atk_invalid,atk_valid,atk_cj_reached,atk_cj_step,atk_won,atk_max_owned,atk_hold_reward,atk_eviction,def_reimage,def_block,def_allow,def_stop_svc,def_stop_svc_clean,def_start_svc,def_invalid,def_recovered,def_sla_break_steps,def_abwehr_reward,def_abgeschirmt
1,attacker,CyberBattleDMZ-thesis-v0,PPO,2001,431.0,2001,0,2001,1,34,0,8,250.99999999999264,1660.0,,,,,,,,,,,
2,attacker,CyberBattleDMZ-thesis-v0,PPO,4002,668.9,2001,0,2001,1,12,0,8,455.899999999997,2680.0,,,,,,,,,,,
3,attacker,CyberBattleDMZ-thesis-v0,PPO,6003,563.425,2001,0,2001,1,14,0,9,344.42499999999444,2250.0,,,,,,,,,,,
4,attacker,CyberBattleDMZ-thesis-v0,PPO,6087,5265.975,84,0,84,1,38,1,10,22.975,180.0,,,,,,,,,,,
5,attacker,CyberBattleDMZ-thesis-v0,PPO,6663,5555.025,576,0,576,1,257,1,10,180.02499999999984,635.0,,,,,,,,,,,
6,attacker,CyberBattleDMZ-thesis-v0,PPO,8664,853.95,2001,0,2001,1,18,0,9,598.9500000000012,3510.0,,,,,,,,,,,
7,attacker,CyberBattleDMZ-thesis-v0,PPO,10665,1121.6,2001,0,2001,1,9,0,9,826.6000000000005,4335.0,,,,,,,,,,,
8,attacker,CyberBattleDMZ-thesis-v0,PPO,10887,5495.2,222,0,222,1,21,1,10,119.20000000000003,400.0,,,,,,,,,,,
9,attacker,CyberBattleDMZ-thesis-v0,PPO,12579,6124.75,1692,0,1692,1,29,1,10,706.750000000004,3555.0,,,,,,,,,,,
10,attacker,CyberBattleDMZ-thesis-v0,PPO,14580,927.825,2001,0,2001,1,129,0,9,577.8249999999946,2760.0,,,,,,,,,,,
11,attacker,CyberBattleDMZ-thesis-v0,PPO,14621,5341.825,41,0,41,1,35,1,10,8.825,30.0,,,,,,,,,,,
12,attacker,CyberBattleDMZ-thesis-v0,PPO,15496,5753.9,875,0,875,1,24,1,10,364.8999999999997,1880.0,,,,,,,,,,,
13,attacker,CyberBattleDMZ-thesis-v0,PPO,17497,1152.5,2001,0,2001,1,35,0,9,899.500000000001,3600.0,,,,,,,,,,,
14,attacker,CyberBattleDMZ-thesis-v0,PPO,19498,1395.45,2001,0,2001,1,18,0,9,1132.4500000000012,4020.0,,,,,,,,,,,
15,attacker,CyberBattleDMZ-thesis-v0,PPO,19921,5419.925,423,0,423,1,76,1,10,67.92500000000027,510.0,,,,,,,,,,,
16,attacker,CyberBattleDMZ-thesis-v0,PPO,21557,6063.45,1636,0,1636,1,12,1,10,667.4500000000022,2935.0,,,,,,,,,,,
17,attacker,CyberBattleDMZ-thesis-v0,PPO,23558,1204.875,2001,0,2001,1,14,0,9,963.8750000000049,3905.0,,,,,,,,,,,
18,attacker,CyberBattleDMZ-thesis-v0,PPO,23969,5569.4,411,0,411,1,62,1,10,181.39999999999984,885.0,,,,,,,,,,,
