episode,agent,env_id,algorithm,timestep,episode_reward,episode_length,atk_invalid,atk_valid,atk_cj_reached,atk_cj_step,atk_won,atk_max_owned,atk_hold_reward,atk_eviction,def_reimage,def_block,def_allow,def_stop_svc,def_stop_svc_clean,def_start_svc,def_invalid,def_recovered,def_sla_break_steps,def_abwehr_reward,def_abgeschirmt
1,attacker,CyberBattleMicroSeg-thesis-v0,PPO,2001,145.025,2001,0,2001,0,-1,0,3,17.024999999999924,210.0,,,,,,,,,,,
2,attacker,CyberBattleMicroSeg-thesis-v0,PPO,4002,290.1,2001,0,2001,1,1973,0,4,40.09999999999985,270.0,,,,,,,,,,,
3,attacker,CyberBattleMicroSeg-thesis-v0,PPO,6003,164.975,2001,0,2001,0,-1,0,3,36.97499999999998,420.0,,,,,,,,,,,
4,attacker,CyberBattleMicroSeg-thesis-v0,PPO,8004,161.1,2001,0,2001,1,375,0,3,31.0999999999999,295.0,,,,,,,,,,,
5,attacker,CyberBattleMicroSeg-thesis-v0,PPO,10005,166.8,2001,0,2001,1,687,0,3,28.799999999999958,325.0,,,,,,,,,,,
6,attacker,CyberBattleMicroSeg-thesis-v0,PPO,12006,134.65,2001,0,2001,0,-1,0,3,16.64999999999993,225.0,,,,,,,,,,,
7,attacker,CyberBattleMicroSeg-thesis-v0,PPO,14007,138.95,2001,0,2001,0,-1,0,3,10.94999999999997,210.0,,,,,,,,,,,
8,attacker,CyberBattleMicroSeg-thesis-v0,PPO,16008,174.7,2001,0,2001,1,943,0,3,38.70000000000011,355.0,,,,,,,,,,,
9,attacker,CyberBattleMicroSeg-thesis-v0,PPO,18009,86.225,2001,0,2001,0,-1,0,2,15.224999999999945,210.0,,,,,,,,,,,
10,attacker,CyberBattleMicroSeg-thesis-v0,PPO,20010,129.175,2001,0,2001,0,-1,0,3,5.175000000000007,105.0,,,,,,,,,,,
11,attacker,CyberBattleMicroSeg-thesis-v0,PPO,22011,216.225,2001,0,2001,1,792,0,3,78.22499999999998,335.0,,,,,,,,,,,
12,attacker,CyberBattleMicroSeg-thesis-v0,PPO,24012,144.925,2001,0,2001,0,-1,0,3,14.924999999999951,285.0,,,,,,,,,,,
13,attacker,CyberBattleMicroSeg-thesis-v0,PPO,26013,136.0,2001,0,2001,0,-1,0,3,11.999999999999964,225.0,,,,,,,,,,,
14,attacker,CyberBattleMicroSeg-thesis-v0,PPO,28014,87.875,2001,0,2001,0,-1,0,2,16.87499999999993,345.0,,,,,,,,,,,
15,attacker,CyberBattleMicroSeg-thesis-v0,PPO,30015,99.225,2001,0,2001,0,-1,0,2,24.22499999999986,630.0,,,,,,,,,,,
16,attacker,CyberBattleMicroSeg-thesis-v0,PPO,32016,73.775,2001,0,2001,0,-1,0,2,8.775000000000006,405.0,,,,,,,,,,,
17,attacker,CyberBattleMicroSeg-thesis-v0,PPO,34017,72.775,2001,0,2001,0,-1,0,2,11.774999999999977,480.0,,,,,,,,,,,
18,attacker,CyberBattleMicroSeg-thesis-v0,PPO,36018,142.7,2001,0,2001,0,-1,0,3,14.699999999999974,465.0,,,,,,,,,,,
19,attacker,CyberBattleMicroSeg-thesis-v0,PPO,38019,124.95,2001,0,2001,0,-1,0,3,10.949999999999982,210.0,,,,,,,,,,,
20,attacker,CyberBattleMicroSeg-thesis-v0,PPO,40020,135.2,2001,0,2001,0,-1,0,3,7.200000000000012,555.0,,,,,,,,,,,
21,attacker,CyberBattleMicroSeg-thesis-v0,PPO,42021,82.85,2001,0,2001,0,-1,0,3,11.849999999999977,570.0,,,,,,,,,,,
22,attacker,CyberBattleMicroSeg-thesis-v0,PPO,44022,79.025,2001,0,2001,0,-1,0,2,8.025000000000013,405.0,,,,,,,,,,,
23,attacker,CyberBattleMicroSeg-thesis-v0,PPO,46023,146.1,2001,0,2001,0,-1,0,3,8.10000000000001,330.0,,,,,,,,,,,
24,attacker,CyberBattleMicroSeg-thesis-v0,PPO,48024,69.65,2001,0,2001,0,-1,0,2,4.650000000000006,270.0,,,,,,,,,,,
25,attacker,CyberBattleMicroSeg-thesis-v0,PPO,50025,78.6,2001,0,2001,0,-1,0,2,3.600000000000003,285.0,,,,,,,,,,,
26,attacker,CyberBattleMicroSeg-thesis-v0,PPO,52026,129.85,2001,0,2001,0,-1,0,3,11.850000000000012,180.0,,,,,,,,,,,
27,attacker,CyberBattleMicroSeg-thesis-v0,PPO,54027,60.025,2001,0,2001,0,-1,0,2,5.025000000000007,345.0,,,,,,,,,,,
28,attacker,CyberBattleMicroSeg-thesis-v0,PPO,56028,67.25,2001,0,2001,0,-1,0,2,2.25,180.0,,,,,,,,,,,
29,attacker,CyberBattleMicroSeg-thesis-v0,PPO,58029,68.6,2001,0,2001,0,-1,0,2,3.600000000000003,165.0,,,,,,,,,,,
30,attacker,CyberBattleMicroSeg-thesis-v0,PPO,60030,54.0,2001,0,2001,0,-1,0,2,3.0000000000000018,195.0,,,,,,,,,,,
31,attacker,CyberBattleMicroSeg-thesis-v0,PPO,62031,73.25,2001,0,2001,0,-1,0,2,2.25,120.0,,,,,,,,,,,
32,attacker,CyberBattleMicroSeg-thesis-v0,PPO,64032,43.425,2001,0,2001,0,-1,0,2,1.4249999999999996,15.0,,,,,,,,,,,
33,attacker,CyberBattleMicroSeg-thesis-v0,PPO,66033,66.725,2001,0,2001,0,-1,0,2,1.7249999999999994,75.0,,,,,,,,,,,
34,attacker,CyberBattleMicroSeg-thesis-v0,PPO,68034,119.875,2001,0,2001,0,-1,0,3,1.8749999999999993,90.0,,,,,,,,,,,
35,attacker,CyberBattleMicroSeg-thesis-v0,PPO,70035,62.65,2001,0,2001,0,-1,0,2,1.6499999999999995,45.0,,,,,,,,,,,
36,attacker,CyberBattleMicroSeg-thesis-v0,PPO,72036,65.75,2001,0,2001,0,-1,0,2,0.7499999999999999,15.0,,,,,,,,,,,
37,attacker,CyberBattleMicroSeg-thesis-v0,PPO,74037,63.05,2001,0,2001,0,-1,0,2,1.0499999999999998,90.0,,,,,,,,,,,
38,attacker,CyberBattleMicroSeg-thesis-v0,PPO,76038,51.975,2001,0,2001,0,-1,0,2,0.9749999999999998,60.0,,,,,,,,,,,
39,attacker,CyberBattleMicroSeg-thesis-v0,PPO,78039,42.225,2001,0,2001,0,-1,0,2,0.22499999999999998,30.0,,,,,,,,,,,
40,attacker,CyberBattleMicroSeg-thesis-v0,PPO,80040,124.3,2001,0,2001,0,-1,0,3,6.3000000000000025,90.0,,,,,,,,,,,
41,attacker,CyberBattleMicroSeg-thesis-v0,PPO,82041,42.225,2001,0,2001,0,-1,0,2,0.22499999999999998,15.0,,,,,,,,,,,
42,attacker,CyberBattleMicroSeg-thesis-v0,PPO,84042,56.975,2001,0,2001,0,-1,0,2,0.9749999999999998,30.0,,,,,,,,,,,
43,attacker,CyberBattleMicroSeg-thesis-v0,PPO,86043,30.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,,,
44,attacker,CyberBattleMicroSeg-thesis-v0,PPO,88044,51.45,2001,0,2001,0,-1,0,2,0.45,45.0,,,,,,,,,,,
45,attacker,CyberBattleMicroSeg-thesis-v0,PPO,90045,51.375,2001,0,2001,0,-1,0,2,0.375,15.0,,,,,,,,,,,
46,attacker,CyberBattleMicroSeg-thesis-v0,PPO,92046,67.55,2001,0,2001,0,-1,0,2,2.5500000000000007,225.0,,,,,,,,,,,
