phase,stufe,topology,attacker_name,defender_algo,run_id,episode,agent,env_id,algorithm,timestep,episode_reward,episode_length,atk_invalid,atk_valid,atk_cj_reached,atk_cj_step,atk_won,atk_max_owned,atk_hold_reward,atk_eviction,def_reimage,def_block,def_allow,def_stop_svc,def_stop_svc_clean,def_start_svc,def_invalid,def_recovered,def_sla_break_steps
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed1,20,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,40000,1696.65,2000,0,2000,1,430,0,5,1316.649999999988,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed1,21,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,42000,1982.25,2000,0,2000,1,270,0,8,1569.2500000000498,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed1,22,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,44000,2066.625,2000,0,2000,1,242,0,8,1626.6249999999643,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed1,23,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,46000,1974.975,2000,0,2000,1,55,0,6,1604.9750000000365,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed1,24,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,48000,1949.55,2000,0,2000,1,88,0,7,1596.549999999969,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed1,25,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,50000,1726.275,2000,0,2000,1,167,0,5,1353.2749999999905,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,1,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,2000,1739.625,2000,0,2000,1,298,0,8,1335.6249999999734,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,2,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,4000,2013.3,2000,0,2000,1,205,0,7,1579.3000000000018,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,3,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,6000,2220.6,2000,0,2000,1,181,0,7,1789.6000000000586,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,4,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,8000,1999.65,2000,0,2000,1,322,0,8,1562.6500000000392,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,5,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,10000,1742.95,2000,0,2000,1,185,0,6,1361.9500000000467,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,6,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,12000,1393.55,2000,0,2000,1,721,0,6,1024.5499999999972,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,7,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,14000,1790.85,2000,0,2000,1,562,0,7,1395.849999999957,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,8,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,16000,1908.525,2000,0,2000,1,391,0,7,1486.5249999999887,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,9,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,18000,2200.3999,2000,0,2000,1,178,0,9,1732.3999999999799,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,10,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,20000,1101.075,2000,0,2000,1,1726,0,6,716.0749999999999,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,11,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,22000,1858.65,2000,0,2000,1,524,0,7,1434.6499999999983,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,12,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,24000,2102.025,2000,0,2000,1,133,0,8,1665.0250000000428,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,13,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,26000,1802.175,2000,0,2000,1,444,0,8,1356.175000000005,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,14,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,28000,922.475,2000,0,2000,0,-1,0,4,636.4750000000217,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,15,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,30000,1732.175,2000,0,2000,1,347,0,7,1326.1750000000227,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,16,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,32000,1010.125,2000,0,2000,0,-1,0,5,715.124999999988,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,17,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,34000,1564.125,2000,0,2000,1,553,0,5,1231.1250000000036,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,18,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,36000,2256.85,2000,0,2000,1,70,0,8,1848.84999999995,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,19,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,38000,2019.675,2000,0,2000,1,219,0,7,1591.6750000000118,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,20,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,40000,1890.275,2000,0,2000,1,115,0,7,1475.2750000000149,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,21,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,42000,2118.7,2000,0,2000,1,93,0,8,1671.6999999999812,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,22,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,44000,2072.425,2000,0,2000,1,87,0,8,1654.4249999999463,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,23,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,46000,1696.325,2000,0,2000,1,511,0,6,1316.3250000000096,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,24,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,48000,1801.75,2000,0,2000,1,181,0,6,1426.7500000000414,0.0,,,,,,,,,
evaluation,keiner,flat,chain,None,eval_keiner_flat_chain_seed2,25,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,50000,1833.675,2000,0,2000,1,51,0,5,1474.6750000000302,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,1,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,33,5366.625,33,0,33,1,9,1,10,23.624999999999993,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,2,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,106,5381.5002,73,0,73,1,14,1,10,58.50000000000006,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,3,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,147,5383.8,41,0,41,1,9,1,10,30.79999999999999,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,4,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,206,5367.3748,59,0,59,1,9,1,10,49.374999999999964,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,5,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,261,5390.275,55,0,55,1,22,1,10,41.27500000000001,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,6,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,295,5339.1998,34,0,34,1,9,1,10,21.200000000000006,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,7,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,342,5376.0001,47,0,47,1,8,1,10,38.00000000000002,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,8,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,431,5422.775,89,0,89,1,13,1,10,79.77500000000003,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,9,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,477,5361.3002,46,0,46,1,12,1,10,34.3,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,10,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,536,5415.85,59,0,59,1,23,1,10,42.849999999999994,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,11,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,628,5435.75,92,0,92,1,16,1,10,82.75,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,12,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,661,5361.8751,33,0,33,1,11,1,10,19.87500000000001,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,13,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,729,5405.175,68,0,68,1,8,1,10,62.17499999999999,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,14,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,766,5367.85,37,0,37,1,8,1,10,28.849999999999994,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,15,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,801,5387.4251,35,0,35,1,16,1,10,19.425000000000004,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,16,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,851,5384.025,50,0,50,1,10,1,10,41.025000000000006,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,17,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,915,5400.775,64,0,64,1,7,1,10,57.775,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,18,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1027,5428.9251,112,0,112,1,23,1,10,90.9249999999998,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,19,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1063,5373.55,36,0,36,1,13,1,10,20.549999999999997,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,20,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1114,5407.3,51,0,51,1,20,1,10,34.29999999999999,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,21,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1168,5371.975,54,0,54,1,11,1,10,38.974999999999994,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,22,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1234,5401.625,66,0,66,1,10,1,10,52.624999999999986,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,23,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1296,5411.075,62,0,62,1,9,1,10,52.075,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,24,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1367,5396.2251,71,0,71,1,37,1,10,48.22500000000004,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed0,25,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1447,5428.3,80,0,80,1,29,1,10,65.29999999999998,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,1,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,53,5394.3001,53,0,53,1,16,1,10,32.30000000000002,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,2,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,107,5376.175,54,0,54,1,16,1,10,43.175,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,3,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,171,5385.925,64,0,64,1,13,1,10,52.92500000000001,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,4,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,224,5388.375,53,0,53,1,8,1,10,45.375,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,5,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,271,5387.65,47,0,47,1,11,1,10,34.650000000000006,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,6,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,317,5408.15,46,0,46,1,22,1,10,25.14999999999999,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,7,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,362,5383.7751,45,0,45,1,17,1,10,25.77500000000001,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,8,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,418,5412.1251,56,0,56,1,13,1,10,44.125000000000036,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,9,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,463,5366.4002,45,0,45,1,10,1,10,33.39999999999999,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,10,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,542,5410.475,79,0,79,1,10,1,10,67.47500000000001,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,11,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,591,5373.0,49,0,49,1,8,1,10,39.99999999999999,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,12,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,628,5365.725,37,0,37,1,20,1,10,18.725,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,13,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,725,5425.1001,97,0,97,1,11,1,10,87.09999999999984,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,14,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,774,5370.175,49,0,49,1,10,1,10,37.175,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,15,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,878,5431.95,104,0,104,1,11,1,10,98.95000000000002,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,16,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,918,5358.2501,40,0,40,1,6,1,10,30.25000000000001,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,17,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1003,5424.2,85,0,85,1,10,1,10,81.19999999999999,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,18,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1058,5381.7501,55,0,55,1,15,1,10,37.750000000000014,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,19,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1098,5367.375,40,0,40,1,15,1,10,24.374999999999996,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,20,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1207,5426.5252,109,0,109,1,25,1,10,83.52500000000015,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,21,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1260,5365.0748,53,0,53,1,10,1,10,37.075,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,22,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1319,5374.8252,59,0,59,1,8,1,10,51.82500000000004,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,23,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1364,5374.325,45,0,45,1,21,1,10,23.324999999999992,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,24,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1448,5406.4251,84,0,84,1,8,1,10,72.42499999999995,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed1,25,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1544,5438.1002,96,0,96,1,17,1,10,79.1000000000001,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,1,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,40,5378.9252,40,0,40,1,9,1,10,29.92499999999999,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,2,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,86,5374.2,46,0,46,1,5,1,10,41.2,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,3,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,169,5404.275,83,0,83,1,9,1,10,71.275,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,4,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,223,5371.4751,54,0,54,1,7,1,10,43.47500000000001,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,5,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,323,5434.45,100,0,100,1,9,1,10,91.45000000000009,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,6,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,423,5419.4502,100,0,100,1,14,1,10,80.45000000000012,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,7,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,470,5434.1,47,0,47,1,24,1,10,21.099999999999998,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,8,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,505,5352.125,35,0,35,1,6,1,10,25.124999999999993,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,9,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,541,5352.625,36,0,36,1,9,1,10,25.624999999999993,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,10,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,607,5389.5502,66,0,66,1,11,1,10,56.550000000000054,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,11,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,650,5401.575,43,0,43,1,12,1,10,28.575000000000003,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,12,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,713,5423.475,63,0,63,1,25,1,10,36.474999999999994,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,13,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,833,5464.3,120,0,120,1,19,1,10,105.29999999999998,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,14,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,909,5404.2,76,0,76,1,15,1,10,61.20000000000006,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,15,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,978,5425.225,69,0,69,1,23,1,10,52.22500000000001,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,16,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1015,5362.95,37,0,37,1,27,1,10,19.949999999999996,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,17,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1078,5386.375,63,0,63,1,8,1,10,53.374999999999986,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,18,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1153,5416.1501,75,0,75,1,15,1,10,58.15000000000004,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,19,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1183,5353.7,30,0,30,1,12,1,10,20.700000000000003,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,20,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1220,5377.3,37,0,37,1,10,1,10,24.3,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,21,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1280,5385.0,60,0,60,1,9,1,10,52.00000000000001,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,22,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1332,5375.55,52,0,52,1,12,1,10,42.55,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,23,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1383,5362.9,51,0,51,1,31,1,10,19.9,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,24,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1439,5388.975,56,0,56,1,7,1,10,49.974999999999994,0.0,,,,,,,,,
evaluation,keiner,flat,flat,None,eval_keiner_flat_flat_seed2,25,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,1489,5373.5998,50,0,50,1,7,1,10,35.59999999999998,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,1,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,2000,1648.65,2000,0,2000,1,582,0,8,1222.649999999981,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,2,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,4000,140.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,3,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,5374,6487.425,1374,0,1374,1,371,1,10,1038.4250000000015,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,4,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,7374,130.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,5,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,9374,130.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,6,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,9987,5805.75,613,0,613,1,215,1,10,384.75000000000034,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,7,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,11987,1536.7,2000,0,2000,1,1266,0,9,1087.6999999999862,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,8,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,13987,1676.55,2000,0,2000,1,289,0,7,1270.550000000045,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,9,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,15987,130.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,10,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,17987,1785.2,2000,0,2000,1,382,0,9,1342.200000000021,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,11,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,19765,6601.975,1778,0,1778,1,611,1,10,1164.9750000000008,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,12,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,21765,2033.425,2000,0,2000,1,118,0,8,1590.425000000047,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,13,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,23209,6185.2248,1444,0,1444,1,1065,1,10,753.2249999999942,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,14,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,25209,140.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,15,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,27113,6631.3,1904,0,1904,1,393,1,10,1190.300000000009,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,16,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,29113,1013.35,2000,0,2000,0,-1,0,7,676.3500000000006,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,17,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,31113,130.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,18,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,33113,1757.325,2000,0,2000,1,110,0,7,1345.3250000000228,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,19,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,35113,130.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,20,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,37113,140.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,flat,dmz,None,eval_keiner_flat_dmz_seed1,21,attacker,CyberBattleFlat-thesis-v0,MaskablePPO,39113,140.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
