episode,agent,env_id,algorithm,timestep,episode_reward,episode_length,atk_invalid,atk_valid,atk_cj_reached,atk_cj_step,atk_won,atk_max_owned,atk_hold_reward,atk_eviction,def_reimage,def_block,def_allow,def_stop_svc,def_stop_svc_clean,def_start_svc,def_invalid,def_recovered,def_sla_break_steps,def_abwehr_reward,def_abgeschirmt
1,attacker,CyberBattleMicroSeg-thesis-v0,PPO,2001,86.075,2001,0,2001,0,-1,0,3,21.07499999999996,105.0,,,,,,,,,,,
2,attacker,CyberBattleMicroSeg-thesis-v0,PPO,4002,67.45,2001,0,2001,0,-1,0,2,6.45000000000001,30.0,,,,,,,,,,,
3,attacker,CyberBattleMicroSeg-thesis-v0,PPO,6003,72.2,2001,0,2001,0,-1,0,3,7.200000000000008,60.0,,,,,,,,,,,
4,attacker,CyberBattleMicroSeg-thesis-v0,PPO,8004,55.675,2001,0,2001,0,-1,0,2,0.6749999999999999,15.0,,,,,,,,,,,
5,attacker,CyberBattleMicroSeg-thesis-v0,PPO,10005,75.5,2001,0,2001,0,-1,0,3,4.500000000000003,75.0,,,,,,,,,,,
6,attacker,CyberBattleMicroSeg-thesis-v0,PPO,12006,70.45,2001,0,2001,0,-1,0,3,9.449999999999982,75.0,,,,,,,,,,,
7,attacker,CyberBattleMicroSeg-thesis-v0,PPO,14007,65.425,2001,0,2001,0,-1,0,2,4.425000000000005,30.0,,,,,,,,,,,
8,attacker,CyberBattleMicroSeg-thesis-v0,PPO,16008,64.975,2001,0,2001,0,-1,0,3,3.975000000000004,90.0,,,,,,,,,,,
9,attacker,CyberBattleMicroSeg-thesis-v0,PPO,18009,73.25,2001,0,2001,0,-1,0,3,8.249999999999998,45.0,,,,,,,,,,,
10,attacker,CyberBattleMicroSeg-thesis-v0,PPO,20010,70.1,2001,0,2001,0,-1,0,2,5.100000000000007,30.0,,,,,,,,,,,
11,attacker,CyberBattleMicroSeg-thesis-v0,PPO,22011,81.125,2001,0,2001,0,-1,0,2,10.124999999999993,120.0,,,,,,,,,,,
12,attacker,CyberBattleMicroSeg-thesis-v0,PPO,24012,63.55,2001,0,2001,0,-1,0,2,2.5500000000000007,45.0,,,,,,,,,,,
13,attacker,CyberBattleMicroSeg-thesis-v0,PPO,26013,77.5,2001,0,2001,0,-1,0,3,16.500000000000007,165.0,,,,,,,,,,,
14,attacker,CyberBattleMicroSeg-thesis-v0,PPO,28014,55.975,2001,0,2001,0,-1,0,2,0.9749999999999998,30.0,,,,,,,,,,,
15,attacker,CyberBattleMicroSeg-thesis-v0,PPO,30015,68.45,2001,0,2001,0,-1,0,2,3.450000000000003,45.0,,,,,,,,,,,
16,attacker,CyberBattleMicroSeg-thesis-v0,PPO,32016,55.9,2001,0,2001,0,-1,0,2,0.8999999999999998,15.0,,,,,,,,,,,
17,attacker,CyberBattleMicroSeg-thesis-v0,PPO,34017,46.15,2001,0,2001,0,-1,0,2,0.15,15.0,,,,,,,,,,,
18,attacker,CyberBattleMicroSeg-thesis-v0,PPO,36018,67.85,2001,0,2001,0,-1,0,2,2.8500000000000014,15.0,,,,,,,,,,,
19,attacker,CyberBattleMicroSeg-thesis-v0,PPO,38019,66.35,2001,0,2001,0,-1,0,2,1.3499999999999996,30.0,,,,,,,,,,,
20,attacker,CyberBattleMicroSeg-thesis-v0,PPO,40020,96.2,2001,0,2001,0,-1,0,3,25.199999999999953,105.0,,,,,,,,,,,
21,attacker,CyberBattleMicroSeg-thesis-v0,PPO,42021,67.15,2001,0,2001,0,-1,0,2,6.150000000000009,45.0,,,,,,,,,,,
22,attacker,CyberBattleMicroSeg-thesis-v0,PPO,44022,66.875,2001,0,2001,0,-1,0,2,1.8749999999999993,30.0,,,,,,,,,,,
23,attacker,CyberBattleMicroSeg-thesis-v0,PPO,46023,63.775,2001,0,2001,0,-1,0,2,2.7750000000000012,30.0,,,,,,,,,,,
24,attacker,CyberBattleMicroSeg-thesis-v0,PPO,48024,30.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,,,
25,attacker,CyberBattleMicroSeg-thesis-v0,PPO,50025,66.275,2001,0,2001,0,-1,0,2,1.2749999999999997,30.0,,,,,,,,,,,
26,attacker,CyberBattleMicroSeg-thesis-v0,PPO,52026,55.975,2001,0,2001,0,-1,0,2,0.9749999999999998,30.0,,,,,,,,,,,
27,attacker,CyberBattleMicroSeg-thesis-v0,PPO,54027,69.35,2001,0,2001,0,-1,0,3,4.350000000000003,75.0,,,,,,,,,,,
28,attacker,CyberBattleMicroSeg-thesis-v0,PPO,56028,66.05,2001,0,2001,0,-1,0,2,1.0499999999999998,30.0,,,,,,,,,,,
29,attacker,CyberBattleMicroSeg-thesis-v0,PPO,58029,64.45,2001,0,2001,0,-1,0,2,3.450000000000003,75.0,,,,,,,,,,,
30,attacker,CyberBattleMicroSeg-thesis-v0,PPO,60030,65.6,2001,0,2001,0,-1,0,2,0.6,30.0,,,,,,,,,,,
31,attacker,CyberBattleMicroSeg-thesis-v0,PPO,62031,46.075,2001,0,2001,0,-1,0,2,0.075,15.0,,,,,,,,,,,
32,attacker,CyberBattleMicroSeg-thesis-v0,PPO,64032,56.05,2001,0,2001,0,-1,0,2,1.0499999999999998,45.0,,,,,,,,,,,
33,attacker,CyberBattleMicroSeg-thesis-v0,PPO,66033,67.175,2001,0,2001,0,-1,0,2,2.175,15.0,,,,,,,,,,,
34,attacker,CyberBattleMicroSeg-thesis-v0,PPO,68034,67.475,2001,0,2001,0,-1,0,2,2.4750000000000005,45.0,,,,,,,,,,,
35,attacker,CyberBattleMicroSeg-thesis-v0,PPO,70035,67.1,2001,0,2001,0,-1,0,2,2.0999999999999996,15.0,,,,,,,,,,,
36,attacker,CyberBattleMicroSeg-thesis-v0,PPO,72036,40.15,2001,0,2001,0,-1,0,2,0.15,30.0,,,,,,,,,,,
37,attacker,CyberBattleMicroSeg-thesis-v0,PPO,74037,67.7,2001,0,2001,0,-1,0,2,2.700000000000001,60.0,,,,,,,,,,,
38,attacker,CyberBattleMicroSeg-thesis-v0,PPO,76038,71.725,2001,0,2001,0,-1,0,3,10.725000000000001,120.0,,,,,,,,,,,
39,attacker,CyberBattleMicroSeg-thesis-v0,PPO,78039,66.475,2001,0,2001,0,-1,0,3,5.475000000000003,60.0,,,,,,,,,,,
40,attacker,CyberBattleMicroSeg-thesis-v0,PPO,80040,76.725,2001,0,2001,0,-1,0,2,1.7249999999999994,30.0,,,,,,,,,,,
41,attacker,CyberBattleMicroSeg-thesis-v0,PPO,82041,55.825,2001,0,2001,0,-1,0,2,0.8249999999999998,30.0,,,,,,,,,,,
42,attacker,CyberBattleMicroSeg-thesis-v0,PPO,84042,63.25,2001,0,2001,0,-1,0,2,2.25,60.0,,,,,,,,,,,
43,attacker,CyberBattleMicroSeg-thesis-v0,PPO,86043,46.15,2001,0,2001,0,-1,0,2,0.15,30.0,,,,,,,,,,,
