episode,agent,env_id,algorithm,timestep,episode_reward,episode_length,atk_invalid,atk_valid,atk_cj_reached,atk_cj_step,atk_won,atk_max_owned,atk_hold_reward,atk_eviction,def_reimage,def_block,def_allow,def_stop_svc,def_stop_svc_clean,def_start_svc,def_invalid,def_recovered,def_sla_break_steps,def_abwehr_reward,def_abgeschirmt
1,attacker,CyberBattleFlat-thesis-v0,PPO,2001,297.85,2001,0,2001,1,281,0,2,121.85000000000038,825.0,,,,,,,,,,,
2,attacker,CyberBattleFlat-thesis-v0,PPO,4002,329.15,2001,0,2001,1,402,0,4,83.14999999999935,440.0,,,,,,,,,,,
3,attacker,CyberBattleFlat-thesis-v0,PPO,6003,229.35,2001,0,2001,1,355,0,2,71.35000000000016,865.0,,,,,,,,,,,
4,attacker,CyberBattleFlat-thesis-v0,PPO,8004,262.025,2001,0,2001,0,-1,0,3,46.025000000000105,160.0,,,,,,,,,,,
5,attacker,CyberBattleFlat-thesis-v0,PPO,10005,223.725,2001,0,2001,1,421,0,3,43.72499999999988,700.0,,,,,,,,,,,
6,attacker,CyberBattleFlat-thesis-v0,PPO,12006,274.1,2001,0,2001,1,371,0,4,42.09999999999999,635.0,,,,,,,,,,,
7,attacker,CyberBattleFlat-thesis-v0,PPO,14007,278.775,2001,0,2001,1,1424,0,3,38.775000000000226,475.0,,,,,,,,,,,
8,attacker,CyberBattleFlat-thesis-v0,PPO,16008,300.225,2001,0,2001,1,626,0,3,118.22500000000093,775.0,,,,,,,,,,,
9,attacker,CyberBattleFlat-thesis-v0,PPO,18009,278.475,2001,0,2001,0,-1,0,3,38.47499999999984,350.0,,,,,,,,,,,
10,attacker,CyberBattleFlat-thesis-v0,PPO,20010,298.8,2001,0,2001,1,243,0,3,74.8,560.0,,,,,,,,,,,
11,attacker,CyberBattleFlat-thesis-v0,PPO,22011,322.075,2001,0,2001,1,333,0,3,75.07499999999992,540.0,,,,,,,,,,,
12,attacker,CyberBattleFlat-thesis-v0,PPO,24012,350.975,2001,0,2001,1,180,0,3,118.97500000000007,700.0,,,,,,,,,,,
13,attacker,CyberBattleFlat-thesis-v0,PPO,26013,390.075,2001,0,2001,1,872,0,2,110.0750000000004,755.0,,,,,,,,,,,
14,attacker,CyberBattleFlat-thesis-v0,PPO,28014,338.225,2001,0,2001,1,394,0,3,122.22500000000153,920.0,,,,,,,,,,,
15,attacker,CyberBattleFlat-thesis-v0,PPO,30015,291.475,2001,0,2001,1,422,0,3,63.474999999999845,955.0,,,,,,,,,,,
16,attacker,CyberBattleFlat-thesis-v0,PPO,32016,226.85,2001,0,2001,1,738,0,3,58.84999999999995,700.0,,,,,,,,,,,
17,attacker,CyberBattleFlat-thesis-v0,PPO,34017,260.2,2001,0,2001,1,486,0,3,80.19999999999993,950.0,,,,,,,,,,,
18,attacker,CyberBattleFlat-thesis-v0,PPO,36018,314.675,2001,0,2001,1,545,0,3,93.67500000000022,1030.0,,,,,,,,,,,
19,attacker,CyberBattleFlat-thesis-v0,PPO,38019,300.75,2001,0,2001,1,740,0,3,84.74999999999997,1035.0,,,,,,,,,,,
20,attacker,CyberBattleFlat-thesis-v0,PPO,40020,287.325,2001,0,2001,1,202,0,4,77.32500000000024,1215.0,,,,,,,,,,,
21,attacker,CyberBattleFlat-thesis-v0,PPO,42021,358.2,2001,0,2001,1,988,0,2,34.19999999999993,625.0,,,,,,,,,,,
22,attacker,CyberBattleFlat-thesis-v0,PPO,44022,192.775,2001,0,2001,1,1079,0,3,24.77499999999997,585.0,,,,,,,,,,,
23,attacker,CyberBattleFlat-thesis-v0,PPO,46023,286.7,2001,0,2001,1,601,0,3,64.70000000000019,665.0,,,,,,,,,,,
24,attacker,CyberBattleFlat-thesis-v0,PPO,48024,201.9,2001,0,2001,1,87,0,3,41.89999999999998,870.0,,,,,,,,,,,
25,attacker,CyberBattleFlat-thesis-v0,PPO,50025,230.4,2001,0,2001,1,1454,0,3,54.40000000000013,455.0,,,,,,,,,,,
26,attacker,CyberBattleFlat-thesis-v0,PPO,52026,263.075,2001,0,2001,1,343,0,3,71.07500000000022,1485.0,,,,,,,,,,,
27,attacker,CyberBattleFlat-thesis-v0,PPO,54027,206.075,2001,0,2001,1,1368,0,3,42.07499999999996,675.0,,,,,,,,,,,
28,attacker,CyberBattleFlat-thesis-v0,PPO,56028,228.15,2001,0,2001,1,54,0,3,54.15000000000004,800.0,,,,,,,,,,,
29,attacker,CyberBattleFlat-thesis-v0,PPO,58029,216.325,2001,0,2001,1,633,0,2,40.324999999999946,655.0,,,,,,,,,,,
30,attacker,CyberBattleFlat-thesis-v0,PPO,60030,256.725,2001,0,2001,1,278,0,3,50.724999999999014,940.0,,,,,,,,,,,
31,attacker,CyberBattleFlat-thesis-v0,PPO,62031,224.825,2001,0,2001,1,316,0,3,20.825000000000003,610.0,,,,,,,,,,,
32,attacker,CyberBattleFlat-thesis-v0,PPO,64032,178.975,2001,0,2001,1,896,0,2,14.974999999999984,650.0,,,,,,,,,,,
33,attacker,CyberBattleFlat-thesis-v0,PPO,66033,228.0,2001,0,2001,1,163,0,3,42.99999999999998,1355.0,,,,,,,,,,,
34,attacker,CyberBattleFlat-thesis-v0,PPO,68034,189.025,2001,0,2001,1,526,0,3,19.024999999999963,625.0,,,,,,,,,,,
35,attacker,CyberBattleFlat-thesis-v0,PPO,70035,246.375,2001,0,2001,1,1172,0,3,26.375000000000092,535.0,,,,,,,,,,,
36,attacker,CyberBattleFlat-thesis-v0,PPO,72036,213.925,2001,0,2001,1,995,0,4,37.92499999999994,610.0,,,,,,,,,,,
37,attacker,CyberBattleFlat-thesis-v0,PPO,74037,182.9,2001,0,2001,1,1821,0,2,14.900000000000018,400.0,,,,,,,,,,,
38,attacker,CyberBattleFlat-thesis-v0,PPO,76038,270.7,2001,0,2001,1,318,0,4,58.699999999999754,1455.0,,,,,,,,,,,
39,attacker,CyberBattleFlat-thesis-v0,PPO,78039,199.825,2001,0,2001,1,1326,0,2,31.824999999999992,695.0,,,,,,,,,,,
40,attacker,CyberBattleFlat-thesis-v0,PPO,80040,172.575,2001,0,2001,0,-1,0,2,10.574999999999989,195.0,,,,,,,,,,,
41,attacker,CyberBattleFlat-thesis-v0,PPO,82041,223.725,2001,0,2001,1,1613,0,3,19.72500000000002,495.0,,,,,,,,,,,
42,attacker,CyberBattleFlat-thesis-v0,PPO,84042,209.0,2001,0,2001,1,599,0,3,35.00000000000009,1115.0,,,,,,,,,,,
43,attacker,CyberBattleFlat-thesis-v0,PPO,86043,296.35,2001,0,2001,1,421,0,3,36.350000000000016,540.0,,,,,,,,,,,
44,attacker,CyberBattleFlat-thesis-v0,PPO,88044,321.975,2001,0,2001,1,172,0,4,77.97499999999917,1055.0,,,,,,,,,,,
45,attacker,CyberBattleFlat-thesis-v0,PPO,90045,218.1,2001,0,2001,1,256,0,3,44.09999999999987,1405.0,,,,,,,,,,,
46,attacker,CyberBattleFlat-thesis-v0,PPO,92046,168.6,2001,0,2001,0,-1,0,2,6.60000000000001,135.0,,,,,,,,,,,
47,attacker,CyberBattleFlat-thesis-v0,PPO,94047,178.725,2001,0,2001,1,316,0,2,14.725000000000012,1040.0,,,,,,,,,,,
48,attacker,CyberBattleFlat-thesis-v0,PPO,96048,310.575,2001,0,2001,1,307,0,3,36.57500000000002,990.0,,,,,,,,,,,
49,attacker,CyberBattleFlat-thesis-v0,PPO,98049,249.075,2001,0,2001,1,159,0,3,39.07500000000025,705.0,,,,,,,,,,,
