episode,agent,env_id,algorithm,timestep,episode_reward,episode_length,atk_invalid,atk_valid,atk_cj_reached,atk_cj_step,atk_won,atk_max_owned,atk_hold_reward,atk_eviction,def_reimage,def_block,def_allow,def_stop_svc,def_stop_svc_clean,def_start_svc,def_invalid,def_recovered,def_sla_break_steps,def_abwehr_reward,def_abgeschirmt
1,attacker,CyberBattleFlat-thesis-v0,PPO,2001,319.9,2001,0,2001,1,551,0,3,137.90000000000072,625.0,,,,,,,,,,,
2,attacker,CyberBattleFlat-thesis-v0,PPO,4002,347.825,2001,0,2001,1,213,0,4,147.825000000001,980.0,,,,,,,,,,,
3,attacker,CyberBattleFlat-thesis-v0,PPO,6003,417.8,2001,0,2001,1,1327,0,3,137.80000000000024,685.0,,,,,,,,,,,
4,attacker,CyberBattleFlat-thesis-v0,PPO,8004,301.5,2001,0,2001,1,787,0,3,82.49999999999946,685.0,,,,,,,,,,,
5,attacker,CyberBattleFlat-thesis-v0,PPO,10005,262.85,2001,0,2001,1,1129,0,3,58.85000000000003,430.0,,,,,,,,,,,
6,attacker,CyberBattleFlat-thesis-v0,PPO,12006,140.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,,,
7,attacker,CyberBattleFlat-thesis-v0,PPO,14007,130.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,,,
8,attacker,CyberBattleFlat-thesis-v0,PPO,16008,343.75,2001,0,2001,1,482,0,3,163.75000000000068,1075.0,,,,,,,,,,,
9,attacker,CyberBattleFlat-thesis-v0,PPO,18009,140.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,,,
10,attacker,CyberBattleFlat-thesis-v0,PPO,20010,269.6,2001,0,2001,1,456,0,4,67.59999999999965,735.0,,,,,,,,,,,
11,attacker,CyberBattleFlat-thesis-v0,PPO,22011,337.1,2001,0,2001,1,952,0,4,121.10000000000069,825.0,,,,,,,,,,,
12,attacker,CyberBattleFlat-thesis-v0,PPO,24012,291.55,2001,0,2001,1,786,0,3,115.55000000000047,1180.0,,,,,,,,,,,
13,attacker,CyberBattleFlat-thesis-v0,PPO,26013,130.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,,,
14,attacker,CyberBattleFlat-thesis-v0,PPO,28014,292.675,2001,0,2001,1,1185,0,3,88.67500000000048,530.0,,,,,,,,,,,
15,attacker,CyberBattleFlat-thesis-v0,PPO,30015,444.325,2001,0,2001,1,265,0,3,118.3250000000003,1005.0,,,,,,,,,,,
16,attacker,CyberBattleFlat-thesis-v0,PPO,32016,314.65,2001,0,2001,1,689,0,3,128.65000000000154,875.0,,,,,,,,,,,
17,attacker,CyberBattleFlat-thesis-v0,PPO,34017,140.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,,,
18,attacker,CyberBattleFlat-thesis-v0,PPO,36018,263.475,2001,0,2001,1,142,0,4,81.47500000000012,875.0,,,,,,,,,,,
