episode,agent,env_id,algorithm,timestep,episode_reward,episode_length,atk_invalid,atk_valid,atk_cj_reached,atk_cj_step,atk_won,atk_max_owned,atk_hold_reward,atk_eviction,def_reimage,def_block,def_allow,def_stop_svc,def_stop_svc_clean,def_start_svc,def_invalid,def_recovered,def_sla_break_steps
1,attacker,CyberBattleMicroSeg-thesis-v0,PPO,2001,172.9,2001,0,2001,0,-1,0,3,0.9000000000000005,75.0,,,,,,,,,
2,attacker,CyberBattleMicroSeg-thesis-v0,PPO,4002,182.44,2001,0,2001,0,-1,0,3,4.43999999999999,45.0,,,,,,,,,
3,attacker,CyberBattleMicroSeg-thesis-v0,PPO,6003,169.65,2001,0,2001,0,-1,0,3,1.6500000000000012,75.0,,,,,,,,,
4,attacker,CyberBattleMicroSeg-thesis-v0,PPO,8004,157.35,2001,0,2001,0,-1,0,3,1.3500000000000008,45.0,,,,,,,,,
5,attacker,CyberBattleMicroSeg-thesis-v0,PPO,10005,174.775,2001,0,2001,0,-1,0,3,2.7750000000000026,45.0,,,,,,,,,
6,attacker,CyberBattleMicroSeg-thesis-v0,PPO,12006,153.605,2001,0,2001,0,-1,0,3,1.6050000000000009,45.0,,,,,,,,,
7,attacker,CyberBattleMicroSeg-thesis-v0,PPO,14007,156.315,2001,0,2001,0,-1,0,3,0.315,45.0,,,,,,,,,
8,attacker,CyberBattleMicroSeg-thesis-v0,PPO,16008,172.68,2001,0,2001,0,-1,0,3,4.679999999999991,120.0,,,,,,,,,
9,attacker,CyberBattleMicroSeg-thesis-v0,PPO,18009,173.59,2001,0,2001,0,-1,0,3,1.5899999999999965,45.0,,,,,,,,,
10,attacker,CyberBattleMicroSeg-thesis-v0,PPO,20010,179.635,2001,0,2001,0,-1,0,3,1.6349999999999962,45.0,,,,,,,,,
11,attacker,CyberBattleMicroSeg-thesis-v0,PPO,22011,157.02,2001,0,2001,0,-1,0,3,1.0200000000000002,45.0,,,,,,,,,
12,attacker,CyberBattleMicroSeg-thesis-v0,PPO,24012,147.32,2001,0,2001,0,-1,0,3,1.320000000000001,45.0,,,,,,,,,
13,attacker,CyberBattleMicroSeg-thesis-v0,PPO,26013,52.475,2001,0,2001,0,-1,0,2,2.4749999999999983,90.0,,,,,,,,,
14,attacker,CyberBattleMicroSeg-thesis-v0,PPO,28014,160.505,2001,0,2001,0,-1,0,3,2.504999999999998,45.0,,,,,,,,,
15,attacker,CyberBattleMicroSeg-thesis-v0,PPO,30015,73.505,2001,0,2001,0,-1,0,2,2.5049999999999986,120.0,,,,,,,,,
16,attacker,CyberBattleMicroSeg-thesis-v0,PPO,32016,170.295,2001,0,2001,0,-1,0,3,2.294999999999999,60.0,,,,,,,,,
17,attacker,CyberBattleMicroSeg-thesis-v0,PPO,34017,168.46,2001,0,2001,0,-1,0,3,2.4599999999999986,60.0,,,,,,,,,
18,attacker,CyberBattleMicroSeg-thesis-v0,PPO,36018,169.365,2001,0,2001,0,-1,0,3,1.364999999999998,45.0,,,,,,,,,
19,attacker,CyberBattleMicroSeg-thesis-v0,PPO,38019,177.695,2001,0,2001,0,-1,0,3,1.6949999999999985,45.0,,,,,,,,,
20,attacker,CyberBattleMicroSeg-thesis-v0,PPO,40020,167.17,2001,0,2001,0,-1,0,3,1.1699999999999993,45.0,,,,,,,,,
21,attacker,CyberBattleMicroSeg-thesis-v0,PPO,42021,152.36,2001,0,2001,0,-1,0,3,0.36,45.0,,,,,,,,,
22,attacker,CyberBattleMicroSeg-thesis-v0,PPO,44022,172.545,2001,0,2001,0,-1,0,3,4.544999999999993,90.0,,,,,,,,,
23,attacker,CyberBattleMicroSeg-thesis-v0,PPO,46023,173.98,2001,0,2001,0,-1,0,3,1.9799999999999949,45.0,,,,,,,,,
24,attacker,CyberBattleMicroSeg-thesis-v0,PPO,48024,149.155,2001,0,2001,0,-1,0,3,1.1550000000000005,45.0,,,,,,,,,
25,attacker,CyberBattleMicroSeg-thesis-v0,PPO,50025,175.095,2001,0,2001,0,-1,0,3,1.0950000000000002,45.0,,,,,,,,,
26,attacker,CyberBattleMicroSeg-thesis-v0,PPO,52026,163.47,2001,0,2001,0,-1,0,3,1.4700000000000006,45.0,,,,,,,,,
27,attacker,CyberBattleMicroSeg-thesis-v0,PPO,54027,189.65,2001,0,2001,0,-1,0,3,1.6499999999999972,45.0,,,,,,,,,
28,attacker,CyberBattleMicroSeg-thesis-v0,PPO,56028,170.43,2001,0,2001,0,-1,0,3,2.4299999999999993,45.0,,,,,,,,,
29,attacker,CyberBattleMicroSeg-thesis-v0,PPO,58029,180.03,2001,0,2001,0,-1,0,3,6.030000000000005,45.0,,,,,,,,,
30,attacker,CyberBattleMicroSeg-thesis-v0,PPO,60030,179.605,2001,0,2001,0,-1,0,3,1.6049999999999975,45.0,,,,,,,,,
31,attacker,CyberBattleMicroSeg-thesis-v0,PPO,62031,174.55,2001,0,2001,0,-1,0,3,2.549999999999998,60.0,,,,,,,,,
32,attacker,CyberBattleMicroSeg-thesis-v0,PPO,64032,190.625,2001,0,2001,0,-1,0,3,2.6250000000000013,45.0,,,,,,,,,
33,attacker,CyberBattleMicroSeg-thesis-v0,PPO,66033,157.65,2001,0,2001,0,-1,0,3,1.6500000000000012,45.0,,,,,,,,,
34,attacker,CyberBattleMicroSeg-thesis-v0,PPO,68034,163.53,2001,0,2001,0,-1,0,3,1.5299999999999991,45.0,,,,,,,,,
35,attacker,CyberBattleMicroSeg-thesis-v0,PPO,70035,157.62,2001,0,2001,0,-1,0,3,1.6200000000000012,60.0,,,,,,,,,
36,attacker,CyberBattleMicroSeg-thesis-v0,PPO,72036,79.1,2001,0,2001,0,-1,0,3,2.099999999999995,135.0,,,,,,,,,
37,attacker,CyberBattleMicroSeg-thesis-v0,PPO,74037,160.22,2001,0,2001,0,-1,0,3,2.2199999999999993,45.0,,,,,,,,,
38,attacker,CyberBattleMicroSeg-thesis-v0,PPO,76038,190.775,2001,0,2001,0,-1,0,3,2.775000000000005,60.0,,,,,,,,,
39,attacker,CyberBattleMicroSeg-thesis-v0,PPO,78039,175.135,2001,0,2001,0,-1,0,3,3.134999999999994,60.0,,,,,,,,,
40,attacker,CyberBattleMicroSeg-thesis-v0,PPO,80040,153.215,2001,0,2001,0,-1,0,3,1.215,60.0,,,,,,,,,
41,attacker,CyberBattleMicroSeg-thesis-v0,PPO,82041,152.915,2001,0,2001,0,-1,0,3,0.9150000000000003,45.0,,,,,,,,,
42,attacker,CyberBattleMicroSeg-thesis-v0,PPO,84042,159.2,2001,0,2001,0,-1,0,3,1.1999999999999997,45.0,,,,,,,,,
43,attacker,CyberBattleMicroSeg-thesis-v0,PPO,86043,146.255,2001,0,2001,0,-1,0,3,0.255,45.0,,,,,,,,,
44,attacker,CyberBattleMicroSeg-thesis-v0,PPO,88044,166.36,2001,0,2001,0,-1,0,3,0.3600000000000002,45.0,,,,,,,,,
45,attacker,CyberBattleMicroSeg-thesis-v0,PPO,90045,143.485,2001,0,2001,0,-1,0,3,1.4850000000000008,45.0,,,,,,,,,
46,attacker,CyberBattleMicroSeg-thesis-v0,PPO,92046,182.875,2001,0,2001,0,-1,0,3,4.874999999999995,45.0,,,,,,,,,
47,attacker,CyberBattleMicroSeg-thesis-v0,PPO,94047,172.885,2001,0,2001,0,-1,0,3,0.8850000000000002,60.0,,,,,,,,,
48,attacker,CyberBattleMicroSeg-thesis-v0,PPO,96048,157.29,2001,0,2001,0,-1,0,3,1.2900000000000005,45.0,,,,,,,,,
49,attacker,CyberBattleMicroSeg-thesis-v0,PPO,98049,170.795,2001,0,2001,0,-1,0,3,0.7950000000000002,45.0,,,,,,,,,
50,attacker,CyberBattleMicroSeg-thesis-v0,PPO,100050,174.465,2001,0,2001,0,-1,0,3,0.4650000000000002,45.0,,,,,,,,,
51,attacker,CyberBattleMicroSeg-thesis-v0,PPO,102051,167.185,2001,0,2001,0,-1,0,3,1.1849999999999992,45.0,,,,,,,,,
52,attacker,CyberBattleMicroSeg-thesis-v0,PPO,104052,190.43,2001,0,2001,0,-1,0,3,2.4299999999999975,75.0,,,,,,,,,
53,attacker,CyberBattleMicroSeg-thesis-v0,PPO,106053,154.88,2001,0,2001,0,-1,0,3,2.8799999999999955,45.0,,,,,,,,,
54,attacker,CyberBattleMicroSeg-thesis-v0,PPO,108054,149.56,2001,0,2001,0,-1,0,3,1.5600000000000012,45.0,,,,,,,,,
55,attacker,CyberBattleMicroSeg-thesis-v0,PPO,110055,168.66,2001,0,2001,0,-1,0,3,0.66,75.0,,,,,,,,,
