episode,agent,env_id,algorithm,timestep,episode_reward,episode_length,atk_invalid,atk_valid,atk_cj_reached,atk_cj_step,atk_won,atk_max_owned,atk_hold_reward,atk_eviction,def_reimage,def_block,def_allow,def_stop_svc,def_stop_svc_clean,def_start_svc,def_invalid,def_recovered,def_sla_break_steps
1,attacker,CyberBattleHubSpoke-thesis-v0,PPO,2001,160.73,2001,0,2001,0,-1,0,3,2.7299999999999964,45.0,,,,,,,,,
2,attacker,CyberBattleHubSpoke-thesis-v0,PPO,4002,190.1,2001,0,2001,0,-1,0,3,2.0999999999999996,45.0,,,,,,,,,
3,attacker,CyberBattleHubSpoke-thesis-v0,PPO,6003,168.365,2001,0,2001,0,-1,0,3,4.3649999999999896,45.0,,,,,,,,,
4,attacker,CyberBattleHubSpoke-thesis-v0,PPO,8004,144.46,2001,0,2001,1,16,0,3,2.460000000000001,145.0,,,,,,,,,
5,attacker,CyberBattleHubSpoke-thesis-v0,PPO,10005,150.36,2001,0,2001,1,9,0,3,4.360000000000002,115.0,,,,,,,,,
6,attacker,CyberBattleHubSpoke-thesis-v0,PPO,12006,148.645,2001,0,2001,0,-1,0,3,0.6450000000000001,45.0,,,,,,,,,
7,attacker,CyberBattleHubSpoke-thesis-v0,PPO,14007,175.335,2001,0,2001,0,-1,0,3,1.3350000000000009,45.0,,,,,,,,,
8,attacker,CyberBattleHubSpoke-thesis-v0,PPO,16008,187.705,2001,0,2001,0,-1,0,3,3.705000000000008,45.0,,,,,,,,,
9,attacker,CyberBattleHubSpoke-thesis-v0,PPO,18009,152.74,2001,0,2001,1,29,0,3,0.7400000000000003,145.0,,,,,,,,,
10,attacker,CyberBattleHubSpoke-thesis-v0,PPO,20010,182.925,2001,0,2001,0,-1,0,3,2.9250000000000056,75.0,,,,,,,,,
11,attacker,CyberBattleHubSpoke-thesis-v0,PPO,22011,187.41,2001,0,2001,1,31,0,3,9.409999999999997,145.0,,,,,,,,,
12,attacker,CyberBattleHubSpoke-thesis-v0,PPO,24012,162.96,2001,0,2001,0,-1,0,3,0.9600000000000003,45.0,,,,,,,,,
