episode,agent,env_id,algorithm,timestep,episode_reward,episode_length,atk_invalid,atk_valid,atk_cj_reached,atk_cj_step,atk_won,atk_max_owned,atk_hold_reward,atk_eviction,def_reimage,def_block,def_allow,def_stop_svc,def_stop_svc_clean,def_start_svc,def_invalid,def_recovered,def_sla_break_steps,def_abwehr_reward,def_abgeschirmt
1,attacker,CyberBattleHubSpoke-thesis-v0,PPO,2001,547.9,2001,0,2001,1,441,0,8,317.90000000000066,1815.0,,,,,,,,,,,
2,attacker,CyberBattleHubSpoke-thesis-v0,PPO,4002,504.525,2001,0,2001,1,36,0,8,320.52500000000157,2225.0,,,,,,,,,,,
3,attacker,CyberBattleHubSpoke-thesis-v0,PPO,6003,653.025,2001,0,2001,1,37,0,7,398.02499999999986,2520.0,,,,,,,,,,,
4,attacker,CyberBattleHubSpoke-thesis-v0,PPO,8004,594.875,2001,0,2001,1,12,0,7,341.8750000000026,2825.0,,,,,,,,,,,
5,attacker,CyberBattleHubSpoke-thesis-v0,PPO,10005,521.575,2001,0,2001,1,19,0,8,337.57500000000283,2235.0,,,,,,,,,,,
6,attacker,CyberBattleHubSpoke-thesis-v0,PPO,12006,730.25,2001,0,2001,1,156,0,9,482.2500000000014,2775.0,,,,,,,,,,,
7,attacker,CyberBattleHubSpoke-thesis-v0,PPO,14007,785.325,2001,0,2001,1,12,0,8,537.324999999999,3190.0,,,,,,,,,,,
8,attacker,CyberBattleHubSpoke-thesis-v0,PPO,16008,640.9,2001,0,2001,1,14,0,9,413.9000000000025,2635.0,,,,,,,,,,,
9,attacker,CyberBattleHubSpoke-thesis-v0,PPO,18009,695.15,2001,0,2001,1,21,0,8,447.1500000000012,2760.0,,,,,,,,,,,
10,attacker,CyberBattleHubSpoke-thesis-v0,PPO,20010,867.55,2001,0,2001,1,241,0,8,554.5499999999976,3025.0,,,,,,,,,,,
11,attacker,CyberBattleHubSpoke-thesis-v0,PPO,22011,713.7,2001,0,2001,1,12,0,9,492.7000000000021,2390.0,,,,,,,,,,,
12,attacker,CyberBattleHubSpoke-thesis-v0,PPO,24012,764.75,2001,0,2001,1,339,0,8,545.7499999999976,2695.0,,,,,,,,,,,
13,attacker,CyberBattleHubSpoke-thesis-v0,PPO,25187,5942.7,1175,0,1175,1,30,1,10,524.7000000000021,1690.0,,,,,,,,,,,
14,attacker,CyberBattleHubSpoke-thesis-v0,PPO,27188,745.8,2001,0,2001,1,10,0,9,522.8000000000008,2780.0,,,,,,,,,,,
15,attacker,CyberBattleHubSpoke-thesis-v0,PPO,29189,807.75,2001,0,2001,1,15,0,9,595.7499999999976,3005.0,,,,,,,,,,,
16,attacker,CyberBattleHubSpoke-thesis-v0,PPO,31190,628.125,2001,0,2001,1,72,0,9,426.12500000000097,2835.0,,,,,,,,,,,
17,attacker,CyberBattleHubSpoke-thesis-v0,PPO,33191,567.325,2001,0,2001,1,10,0,7,314.32500000000005,2350.0,,,,,,,,,,,
18,attacker,CyberBattleHubSpoke-thesis-v0,PPO,35192,573.425,2001,0,2001,1,13,0,9,365.42500000000103,2290.0,,,,,,,,,,,
19,attacker,CyberBattleHubSpoke-thesis-v0,PPO,37193,712.725,2001,0,2001,1,12,0,9,452.72500000000184,3260.0,,,,,,,,,,,
20,attacker,CyberBattleHubSpoke-thesis-v0,PPO,38962,5939.475,1769,0,1769,1,49,1,10,531.4749999999997,3315.0,,,,,,,,,,,
21,attacker,CyberBattleHubSpoke-thesis-v0,PPO,40963,471.45,2001,0,2001,1,32,0,9,277.45000000000334,2085.0,,,,,,,,,,,
22,attacker,CyberBattleHubSpoke-thesis-v0,PPO,42964,675.275,2001,0,2001,1,87,0,8,461.27500000000606,2700.0,,,,,,,,,,,
23,attacker,CyberBattleHubSpoke-thesis-v0,PPO,44965,472.925,2001,0,2001,1,28,0,8,259.92500000000354,2340.0,,,,,,,,,,,
24,attacker,CyberBattleHubSpoke-thesis-v0,PPO,46966,516.275,2001,0,2001,1,74,0,7,310.2750000000015,2290.0,,,,,,,,,,,
25,attacker,CyberBattleHubSpoke-thesis-v0,PPO,48967,566.175,2001,0,2001,1,12,0,8,210.17500000000416,2135.0,,,,,,,,,,,
26,attacker,CyberBattleHubSpoke-thesis-v0,PPO,50968,463.5,2001,0,2001,1,9,0,9,255.50000000000057,2080.0,,,,,,,,,,,
27,attacker,CyberBattleHubSpoke-thesis-v0,PPO,52969,431.05,2001,0,2001,1,137,0,8,204.0500000000016,2025.0,,,,,,,,,,,
28,attacker,CyberBattleHubSpoke-thesis-v0,PPO,54970,317.5,2001,0,2001,0,-1,0,6,135.50000000000063,1540.0,,,,,,,,,,,
29,attacker,CyberBattleHubSpoke-thesis-v0,PPO,56971,310.025,2001,0,2001,1,446,0,6,119.02499999999927,1680.0,,,,,,,,,,,
30,attacker,CyberBattleHubSpoke-thesis-v0,PPO,58972,372.475,2001,0,2001,1,42,0,7,166.47500000000113,1950.0,,,,,,,,,,,
31,attacker,CyberBattleHubSpoke-thesis-v0,PPO,60973,468.675,2001,0,2001,1,69,0,7,230.6750000000006,2210.0,,,,,,,,,,,
32,attacker,CyberBattleHubSpoke-thesis-v0,PPO,62974,257.65,2001,0,2001,1,213,0,7,79.64999999999925,1475.0,,,,,,,,,,,
33,attacker,CyberBattleHubSpoke-thesis-v0,PPO,64975,293.9,2001,0,2001,1,128,0,6,105.89999999999928,1835.0,,,,,,,,,,,
34,attacker,CyberBattleHubSpoke-thesis-v0,PPO,66976,360.825,2001,0,2001,1,76,0,7,164.82500000000007,1900.0,,,,,,,,,,,
35,attacker,CyberBattleHubSpoke-thesis-v0,PPO,68977,273.575,2001,0,2001,1,28,0,6,105.57499999999916,2125.0,,,,,,,,,,,
36,attacker,CyberBattleHubSpoke-thesis-v0,PPO,70978,267.525,2001,0,2001,1,28,0,6,87.52499999999958,1790.0,,,,,,,,,,,
37,attacker,CyberBattleHubSpoke-thesis-v0,PPO,72979,280.5,2001,0,2001,1,45,0,6,85.4999999999991,1615.0,,,,,,,,,,,
38,attacker,CyberBattleHubSpoke-thesis-v0,PPO,74980,290.425,2001,0,2001,1,67,0,5,80.42499999999974,1865.0,,,,,,,,,,,
39,attacker,CyberBattleHubSpoke-thesis-v0,PPO,76981,267.675,2001,0,2001,1,7,0,7,87.67499999999941,1960.0,,,,,,,,,,,
40,attacker,CyberBattleHubSpoke-thesis-v0,PPO,78982,236.825,2001,0,2001,0,-1,0,7,86.82499999999894,1335.0,,,,,,,,,,,
41,attacker,CyberBattleHubSpoke-thesis-v0,PPO,80983,291.7,2001,0,2001,1,768,0,6,93.6999999999987,1585.0,,,,,,,,,,,
42,attacker,CyberBattleHubSpoke-thesis-v0,PPO,82984,241.125,2001,0,2001,1,209,0,6,55.12499999999971,1725.0,,,,,,,,,,,
43,attacker,CyberBattleHubSpoke-thesis-v0,PPO,84985,268.15,2001,0,2001,1,215,0,5,84.14999999999911,1780.0,,,,,,,,,,,
44,attacker,CyberBattleHubSpoke-thesis-v0,PPO,86986,257.65,2001,0,2001,1,137,0,5,71.64999999999992,1845.0,,,,,,,,,,,
45,attacker,CyberBattleHubSpoke-thesis-v0,PPO,88987,216.65,2001,0,2001,1,304,0,6,52.64999999999995,1890.0,,,,,,,,,,,
46,attacker,CyberBattleHubSpoke-thesis-v0,PPO,90988,209.625,2001,0,2001,0,-1,0,5,37.62500000000004,1180.0,,,,,,,,,,,
47,attacker,CyberBattleHubSpoke-thesis-v0,PPO,92989,229.925,2001,0,2001,1,102,0,4,55.925000000000054,1600.0,,,,,,,,,,,
48,attacker,CyberBattleHubSpoke-thesis-v0,PPO,94990,199.6,2001,0,2001,1,9,0,5,51.599999999999916,1350.0,,,,,,,,,,,
49,attacker,CyberBattleHubSpoke-thesis-v0,PPO,96991,193.775,2001,0,2001,0,-1,0,4,33.77500000000013,1365.0,,,,,,,,,,,
50,attacker,CyberBattleHubSpoke-thesis-v0,PPO,98992,206.75,2001,0,2001,1,139,0,5,46.74999999999988,1420.0,,,,,,,,,,,
51,attacker,CyberBattleHubSpoke-thesis-v0,PPO,100993,267.65,2001,0,2001,1,354,0,5,83.64999999999971,1945.0,,,,,,,,,,,
52,attacker,CyberBattleHubSpoke-thesis-v0,PPO,102994,188.175,2001,0,2001,1,80,0,4,32.174999999999955,1360.0,,,,,,,,,,,
53,attacker,CyberBattleHubSpoke-thesis-v0,PPO,104995,215.625,2001,0,2001,1,881,0,5,53.6249999999999,1260.0,,,,,,,,,,,
54,attacker,CyberBattleHubSpoke-thesis-v0,PPO,106996,242.2,2001,0,2001,1,91,0,3,54.20000000000027,1875.0,,,,,,,,,,,
55,attacker,CyberBattleHubSpoke-thesis-v0,PPO,108997,187.65,2001,0,2001,0,-1,0,4,21.65000000000003,1070.0,,,,,,,,,,,
56,attacker,CyberBattleHubSpoke-thesis-v0,PPO,110998,200.65,2001,0,2001,1,270,0,3,40.65000000000025,1415.0,,,,,,,,,,,
57,attacker,CyberBattleHubSpoke-thesis-v0,PPO,112999,225.0,2001,0,2001,1,1133,0,3,28.00000000000002,1480.0,,,,,,,,,,,
58,attacker,CyberBattleHubSpoke-thesis-v0,PPO,115000,189.875,2001,0,2001,1,915,0,4,29.87500000000011,1460.0,,,,,,,,,,,
59,attacker,CyberBattleHubSpoke-thesis-v0,PPO,117001,213.375,2001,0,2001,1,318,0,4,47.374999999999815,1400.0,,,,,,,,,,,
60,attacker,CyberBattleHubSpoke-thesis-v0,PPO,119002,199.9,2001,0,2001,1,80,0,5,37.90000000000002,1660.0,,,,,,,,,,,
61,attacker,CyberBattleHubSpoke-thesis-v0,PPO,121003,217.475,2001,0,2001,1,68,0,4,48.47499999999961,2215.0,,,,,,,,,,,
62,attacker,CyberBattleHubSpoke-thesis-v0,PPO,123004,173.5,2001,0,2001,0,-1,0,5,29.50000000000005,1215.0,,,,,,,,,,,
