episode,agent,env_id,algorithm,timestep,episode_reward,episode_length,atk_invalid,atk_valid,atk_cj_reached,atk_cj_step,atk_won,atk_max_owned,atk_hold_reward,atk_eviction,def_reimage,def_block,def_allow,def_stop_svc,def_stop_svc_clean,def_start_svc,def_invalid,def_recovered,def_sla_break_steps,def_abwehr_reward,def_abgeschirmt
1,attacker,CyberBattleHubSpoke-thesis-v0,PPO,2001,229.825,2001,0,2001,0,-1,0,3,69.82500000000076,655.0,,,,,,,,,,,
2,attacker,CyberBattleHubSpoke-thesis-v0,PPO,4002,303.775,2001,0,2001,1,151,0,3,90.77500000000128,605.0,,,,,,,,,,,
3,attacker,CyberBattleHubSpoke-thesis-v0,PPO,6003,319.55,2001,0,2001,1,1693,0,4,144.54999999999887,750.0,,,,,,,,,,,
4,attacker,CyberBattleHubSpoke-thesis-v0,PPO,8004,239.7,2001,0,2001,1,981,0,4,77.70000000000051,755.0,,,,,,,,,,,
5,attacker,CyberBattleHubSpoke-thesis-v0,PPO,10005,244.775,2001,0,2001,0,-1,0,3,80.77500000000087,645.0,,,,,,,,,,,
6,attacker,CyberBattleHubSpoke-thesis-v0,PPO,12006,232.825,2001,0,2001,1,504,0,4,72.82500000000071,785.0,,,,,,,,,,,
7,attacker,CyberBattleHubSpoke-thesis-v0,PPO,14007,252.55,2001,0,2001,1,1582,0,4,92.55000000000099,905.0,,,,,,,,,,,
8,attacker,CyberBattleHubSpoke-thesis-v0,PPO,16008,255.35,2001,0,2001,1,1224,0,3,101.35000000000156,875.0,,,,,,,,,,,
9,attacker,CyberBattleHubSpoke-thesis-v0,PPO,18009,270.225,2001,0,2001,1,80,0,4,104.22500000000082,1260.0,,,,,,,,,,,
10,attacker,CyberBattleHubSpoke-thesis-v0,PPO,20010,180.85,2001,0,2001,0,-1,0,3,40.850000000000165,625.0,,,,,,,,,,,
11,attacker,CyberBattleHubSpoke-thesis-v0,PPO,22011,271.575,2001,0,2001,0,-1,0,4,73.5750000000005,1000.0,,,,,,,,,,,
12,attacker,CyberBattleHubSpoke-thesis-v0,PPO,24012,232.225,2001,0,2001,0,-1,0,3,58.22500000000023,850.0,,,,,,,,,,,
13,attacker,CyberBattleHubSpoke-thesis-v0,PPO,26013,212.725,2001,0,2001,0,-1,0,4,55.72500000000048,980.0,,,,,,,,,,,
14,attacker,CyberBattleHubSpoke-thesis-v0,PPO,28014,203.85,2001,0,2001,0,-1,0,5,51.8500000000002,1005.0,,,,,,,,,,,
15,attacker,CyberBattleHubSpoke-thesis-v0,PPO,30015,182.725,2001,0,2001,0,-1,0,3,42.725000000000094,650.0,,,,,,,,,,,
16,attacker,CyberBattleHubSpoke-thesis-v0,PPO,32016,198.425,2001,0,2001,0,-1,0,3,42.42499999999998,845.0,,,,,,,,,,,
17,attacker,CyberBattleHubSpoke-thesis-v0,PPO,34017,208.775,2001,0,2001,1,168,0,3,50.77500000000024,1070.0,,,,,,,,,,,
18,attacker,CyberBattleHubSpoke-thesis-v0,PPO,36018,248.425,2001,0,2001,1,148,0,3,90.42500000000105,1155.0,,,,,,,,,,,
19,attacker,CyberBattleHubSpoke-thesis-v0,PPO,38019,197.0,2001,0,2001,1,50,0,3,45.000000000000284,925.0,,,,,,,,,,,
20,attacker,CyberBattleHubSpoke-thesis-v0,PPO,40020,199.025,2001,0,2001,0,-1,0,3,29.024999999999924,930.0,,,,,,,,,,,
21,attacker,CyberBattleHubSpoke-thesis-v0,PPO,42021,170.35,2001,0,2001,0,-1,0,3,22.349999999999902,915.0,,,,,,,,,,,
22,attacker,CyberBattleHubSpoke-thesis-v0,PPO,44022,207.4,2001,0,2001,1,1761,0,3,26.400000000000027,970.0,,,,,,,,,,,
23,attacker,CyberBattleHubSpoke-thesis-v0,PPO,46023,178.3,2001,0,2001,1,1530,0,3,24.299999999999905,1280.0,,,,,,,,,,,
24,attacker,CyberBattleHubSpoke-thesis-v0,PPO,48024,138.975,2001,0,2001,1,942,0,3,20.974999999999934,1390.0,,,,,,,,,,,
25,attacker,CyberBattleHubSpoke-thesis-v0,PPO,50025,163.825,2001,0,2001,0,-1,0,3,12.82500000000001,585.0,,,,,,,,,,,
26,attacker,CyberBattleHubSpoke-thesis-v0,PPO,52026,173.0,2001,0,2001,0,-1,0,4,18.999999999999968,640.0,,,,,,,,,,,
27,attacker,CyberBattleHubSpoke-thesis-v0,PPO,54027,146.075,2001,0,2001,0,-1,0,3,12.075000000000012,780.0,,,,,,,,,,,
28,attacker,CyberBattleHubSpoke-thesis-v0,PPO,56028,147.5,2001,0,2001,0,-1,0,3,19.499999999999993,705.0,,,,,,,,,,,
29,attacker,CyberBattleHubSpoke-thesis-v0,PPO,58029,181.725,2001,0,2001,0,-1,0,3,23.72500000000011,845.0,,,,,,,,,,,
30,attacker,CyberBattleHubSpoke-thesis-v0,PPO,60030,142.475,2001,0,2001,0,-1,0,3,8.475000000000003,750.0,,,,,,,,,,,
31,attacker,CyberBattleHubSpoke-thesis-v0,PPO,62031,137.3,2001,0,2001,0,-1,0,3,9.300000000000006,555.0,,,,,,,,,,,
32,attacker,CyberBattleHubSpoke-thesis-v0,PPO,64032,159.0,2001,0,2001,0,-1,0,3,15.000000000000005,1035.0,,,,,,,,,,,
33,attacker,CyberBattleHubSpoke-thesis-v0,PPO,66033,126.825,2001,0,2001,0,-1,0,3,12.825000000000001,480.0,,,,,,,,,,,
34,attacker,CyberBattleHubSpoke-thesis-v0,PPO,68034,169.2,2001,0,2001,0,-1,0,3,35.20000000000013,650.0,,,,,,,,,,,
35,attacker,CyberBattleHubSpoke-thesis-v0,PPO,70035,125.35,2001,0,2001,0,-1,0,3,7.350000000000008,510.0,,,,,,,,,,,
36,attacker,CyberBattleHubSpoke-thesis-v0,PPO,72036,111.6,2001,0,2001,0,-1,0,3,3.600000000000003,225.0,,,,,,,,,,,
37,attacker,CyberBattleHubSpoke-thesis-v0,PPO,74037,135.825,2001,0,2001,0,-1,0,3,11.825,355.0,,,,,,,,,,,
38,attacker,CyberBattleHubSpoke-thesis-v0,PPO,76038,86.325,2001,0,2001,0,-1,0,2,2.325,375.0,,,,,,,,,,,
