phase,topology,attacker_name,status,attacker_model,defender_model,csv_log,total_timesteps,duration_sec,error
defender_matrix,micro_segmented,dmz,success,,experiments/20260818_004656/defenders/micro_segmented/vs_dmz/seed4/ppo_defender_CyberBattleMicroSeg_thesis_v0_20260818_091116_961196.zip,experiments/20260818_004656/defenders/micro_segmented/vs_dmz/seed4/training_log_CyberBattleMicroSeg_thesis_v0_20260818_091116_961196.csv,500000,,
defender_matrix,micro_segmented,micro_segmented,success,,experiments/20260818_004656/defenders/micro_segmented/vs_micro_segmented/seed0/ppo_defender_CyberBattleMicroSeg_thesis_v0_20260818_091222_418684.zip,experiments/20260818_004656/defenders/micro_segmented/vs_micro_segmented/seed0/training_log_CyberBattleMicroSeg_thesis_v0_20260818_091222_418684.csv,500000,,
defender_matrix,micro_segmented,micro_segmented,success,,experiments/20260818_004656/defenders/micro_segmented/vs_micro_segmented/seed1/ppo_defender_CyberBattleMicroSeg_thesis_v0_20260818_091548_015292.zip,experiments/20260818_004656/defenders/micro_segmented/vs_micro_segmented/seed1/training_log_CyberBattleMicroSeg_thesis_v0_20260818_091548_015292.csv,500000,,
defender_matrix,micro_segmented,micro_segmented,success,,experiments/20260818_004656/defenders/micro_segmented/vs_micro_segmented/seed2/ppo_defender_CyberBattleMicroSeg_thesis_v0_20260818_091610_032817.zip,experiments/20260818_004656/defenders/micro_segmented/vs_micro_segmented/seed2/training_log_CyberBattleMicroSeg_thesis_v0_20260818_091610_032817.csv,500000,,
defender_matrix,micro_segmented,micro_segmented,success,,experiments/20260818_004656/defenders/micro_segmented/vs_micro_segmented/seed3/ppo_defender_CyberBattleMicroSeg_thesis_v0_20260818_091931_187807.zip,experiments/20260818_004656/defenders/micro_segmented/vs_micro_segmented/seed3/training_log_CyberBattleMicroSeg_thesis_v0_20260818_091931_187807.csv,500000,,
defender_matrix,micro_segmented,micro_segmented,success,,experiments/20260818_004656/defenders/micro_segmented/vs_micro_segmented/seed4/ppo_defender_CyberBattleMicroSeg_thesis_v0_20260818_092428_326952.zip,experiments/20260818_004656/defenders/micro_segmented/vs_micro_segmented/seed4/training_log_CyberBattleMicroSeg_thesis_v0_20260818_092428_326952.csv,500000,,
defender_matrix,micro_segmented,super,success,,experiments/20260818_004656/defenders/micro_segmented/vs_super/seed0/ppo_defender_CyberBattleMicroSeg_thesis_v0_20260818_091724_775013.zip,experiments/20260818_004656/defenders/micro_segmented/vs_super/seed0/training_log_CyberBattleMicroSeg_thesis_v0_20260818_091724_775013.csv,500000,,
defender_matrix,micro_segmented,super,success,,experiments/20260818_004656/defenders/micro_segmented/vs_super/seed1/ppo_defender_CyberBattleMicroSeg_thesis_v0_20260818_092150_694439.zip,experiments/20260818_004656/defenders/micro_segmented/vs_super/seed1/training_log_CyberBattleMicroSeg_thesis_v0_20260818_092150_694439.csv,500000,,
defender_matrix,micro_segmented,super,success,,experiments/20260818_004656/defenders/micro_segmented/vs_super/seed2/ppo_defender_CyberBattleMicroSeg_thesis_v0_20260818_092310_059731.zip,experiments/20260818_004656/defenders/micro_segmented/vs_super/seed2/training_log_CyberBattleMicroSeg_thesis_v0_20260818_092310_059731.csv,500000,,
defender_matrix,micro_segmented,super,success,,experiments/20260818_004656/defenders/micro_segmented/vs_super/seed3/ppo_defender_CyberBattleMicroSeg_thesis_v0_20260818_092845_157883.zip,experiments/20260818_004656/defenders/micro_segmented/vs_super/seed3/training_log_CyberBattleMicroSeg_thesis_v0_20260818_092845_157883.csv,500000,,
defender_matrix,micro_segmented,super,success,,experiments/20260818_004656/defenders/micro_segmented/vs_super/seed4/ppo_defender_CyberBattleMicroSeg_thesis_v0_20260818_093004_261262.zip,experiments/20260818_004656/defenders/micro_segmented/vs_super/seed4/training_log_CyberBattleMicroSeg_thesis_v0_20260818_093004_261262.csv,500000,,
