phase,stufe,topology,attacker_name,defender_algo,run_id,episode,agent,env_id,algorithm,timestep,episode_reward,episode_length,atk_invalid,atk_valid,atk_cj_reached,atk_cj_step,atk_won,atk_max_owned,atk_hold_reward,atk_eviction,def_reimage,def_block,def_allow,def_stop_svc,def_stop_svc_clean,def_start_svc,def_invalid,def_recovered,def_sla_break_steps
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,1,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,15,5316.6451,15,0,15,1,9,1,10,1.6450000000000002,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,2,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,36,5317.6801,21,0,21,1,8,1,10,2.6799999999999997,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,3,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,57,5317.3251,21,0,21,1,14,1,10,2.325,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,4,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,82,5318.4301,25,0,25,1,13,1,10,3.4300000000000006,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,5,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,105,5318.1701,23,0,23,1,12,1,10,3.170000000000001,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,6,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,124,5316.9601,19,0,19,1,15,1,10,1.9600000000000004,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,7,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,158,5320.7951,34,0,34,1,9,1,10,5.794999999999998,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,8,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,177,5316.9601,19,0,19,1,14,1,10,1.9600000000000004,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,9,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,200,5227.0398,23,0,23,1,23,1,10,2.04,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,10,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,215,5316.2001,15,0,15,1,14,1,10,1.2,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,11,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,235,5226.7348,20,0,20,1,20,1,10,1.735,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,12,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,254,5323.2051,19,0,19,1,10,1,10,2.2050000000000005,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,13,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,278,5318.7801,24,0,24,1,6,1,10,3.780000000000001,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,14,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,305,5319.3451,27,0,27,1,6,1,10,4.345000000000001,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,15,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,329,5318.5951,24,0,24,1,10,1,10,3.5950000000000006,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,16,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,346,5317.1251,17,0,17,1,8,1,10,2.125,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,17,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,376,5315.0502,30,0,30,1,7,1,10,5.050000000000001,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,18,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,393,5316.8501,17,0,17,1,9,1,10,1.8500000000000005,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,19,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,412,5226.2298,19,0,19,1,19,1,10,1.2299999999999998,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,20,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,437,5318.6251,25,0,25,1,8,1,10,3.625,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,21,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,454,5226.3198,17,0,17,1,17,1,10,1.3199999999999998,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,22,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,473,5235.8998,19,0,19,1,19,1,10,0.9,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,23,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,494,5317.4401,21,0,21,1,11,1,10,2.4400000000000004,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,24,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,516,5306.9348,22,0,22,1,21,1,10,1.935,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed4,25,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,536,5317.5851,20,0,20,1,9,1,10,2.5850000000000004,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,1,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,14,5306.3248,14,0,14,1,9,1,10,1.3250000000000002,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,2,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,38,5226.7248,24,0,24,1,24,1,10,1.725,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,3,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,52,5306.4098,14,0,14,1,7,1,10,1.4100000000000004,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,4,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,76,5318.2951,24,0,24,1,13,1,10,3.295000000000001,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,5,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,98,5318.4401,22,0,22,1,5,1,10,3.440000000000001,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,6,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,115,5306.4798,17,0,17,1,14,1,10,1.4800000000000002,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,7,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,138,5313.1252,23,0,23,1,7,1,10,3.125000000000001,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,8,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,154,5316.6001,16,0,16,1,12,1,10,1.6000000000000003,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,9,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,175,5326.9901,21,0,21,1,15,1,10,1.9900000000000002,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,10,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,192,5316.8451,17,0,17,1,10,1,10,1.8450000000000004,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,11,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,216,5319.3552,24,0,24,1,11,1,10,3.355000000000001,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,12,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,233,5316.9451,17,0,17,1,7,1,10,1.945,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,13,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,263,5237.7948,30,0,30,1,30,1,10,2.794999999999999,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,14,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,279,5316.7651,16,0,16,1,10,1,10,1.7650000000000003,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,15,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,307,5308.6698,28,0,28,1,13,1,10,3.6699999999999995,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,16,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,324,5312.1502,17,0,17,1,7,1,10,2.15,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,17,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,365,5316.2652,41,0,41,1,18,1,10,6.264999999999999,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,18,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,393,5324.4452,28,0,28,1,7,1,10,4.445,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,19,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,428,5330.7501,35,0,35,1,9,1,10,5.749999999999998,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,20,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,455,5319.2851,27,0,27,1,5,1,10,4.285,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,21,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,476,5312.4252,21,0,21,1,13,1,10,2.4250000000000003,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,22,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,504,5314.1602,28,0,28,1,8,1,10,4.160000000000001,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,23,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,539,5316.9448,35,0,35,1,8,1,10,5.9449999999999985,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,24,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,563,5319.1702,24,0,24,1,10,1,10,3.170000000000001,0.0,,,,,,,,,
evaluation,keiner,dmz,dmz,None,eval_keiner_dmz_dmz_seed3,25,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,582,5307.1698,19,0,19,1,10,1,10,2.1700000000000004,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,1,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,2000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,2,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,4000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,3,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,6000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,4,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,8000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,5,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,10000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,6,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,12000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,7,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,14000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,8,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,16000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,9,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,18000,503.505,2000,0,2000,1,702,0,4,187.50500000000306,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,10,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,20000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,11,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,22000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,12,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,24000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,13,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,26000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,14,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,28000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,15,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,30000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,16,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,32000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,17,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,34000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,18,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,36000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,19,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,38000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,20,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,40000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,21,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,42000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,22,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,44000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,23,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,46000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,24,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,48000,236.035,2000,0,2000,1,1688,0,3,37.0349999999999,0.0,,,,,,,,,
evaluation,keiner,dmz,micro_segmented,None,eval_keiner_dmz_micro_segmented_seed3,25,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,50000,22.0,2000,0,2000,0,-1,0,1,0.0,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,1,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,2000,100.04,2000,0,2000,0,-1,0,2,29.04000000000072,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,2,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,4000,87.355,2000,0,2000,0,-1,0,2,2.3549999999999973,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,3,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,6000,89.455,2000,0,2000,0,-1,0,2,28.455000000000698,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,4,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,8000,89.44,2000,0,2000,0,-1,0,2,28.440000000000698,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,5,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,10000,112.67,2000,0,2000,0,-1,0,2,17.67000000000029,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,6,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,12000,114.77,2000,0,2000,0,-1,0,2,25.770000000000596,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,7,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,14000,265.685,2000,0,2000,0,-1,0,3,32.685000000000855,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,8,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,16000,121.475,2000,0,2000,0,-1,0,2,26.475000000000623,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,9,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,18000,90.19,2000,0,2000,0,-1,0,2,29.190000000000726,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,10,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,20000,114.505,2000,0,2000,0,-1,0,2,29.505000000000738,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,11,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,22000,83.11,2000,0,2000,0,-1,0,2,22.110000000000458,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,12,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,24000,88.39,2000,0,2000,0,-1,0,2,9.389999999999977,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,13,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,26000,91.675,2000,0,2000,0,-1,0,2,24.675000000000555,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,14,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,28000,109.01,2000,0,2000,0,-1,0,2,14.010000000000153,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,15,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,30000,328.975,2000,0,2000,1,876,0,3,137.97499999999823,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,16,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,32000,120.04,2000,0,2000,0,-1,0,2,29.04000000000072,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,17,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,34000,120.895,2000,0,2000,0,-1,0,2,29.895000000000753,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,18,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,36000,102.075,2000,0,2000,0,-1,0,2,27.075000000000646,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,19,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,38000,148.82,2000,0,2000,0,-1,0,3,44.82000000000089,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,20,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,40000,90.08,2000,0,2000,0,-1,0,2,13.080000000000117,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,21,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,42000,111.97,2000,0,2000,0,-1,0,2,20.970000000000415,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,22,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,44000,289.03,2000,0,2000,0,-1,0,4,40.03000000000098,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,23,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,46000,303.83,2000,0,2000,0,-1,0,4,52.83000000000013,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,24,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,48000,88.135,2000,0,2000,0,-1,0,2,27.135000000000648,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed3,25,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,50000,102.42,2000,0,2000,0,-1,0,2,27.42000000000066,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,1,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,2000,124.725,2000,0,2000,0,-1,0,2,25.725000000000595,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,2,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,4000,87.97,2000,0,2000,0,-1,0,2,26.970000000000642,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,3,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,6000,123.53,2000,0,2000,0,-1,0,2,28.5300000000007,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,4,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,8000,118.57,2000,0,2000,0,-1,0,2,27.570000000000665,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,5,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,10000,104.675,2000,0,2000,0,-1,0,2,15.675000000000216,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,6,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,12000,362.425,2000,0,2000,0,-1,0,6,84.42499999999983,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,7,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,14000,113.14,2000,0,2000,0,-1,0,2,28.140000000000686,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,8,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,16000,120.61,2000,0,2000,0,-1,0,2,29.610000000000742,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,9,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,18000,103.875,2000,0,2000,0,-1,0,2,28.875000000000714,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,10,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,20000,229.745,2000,0,2000,1,1727,0,3,44.74500000000013,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,11,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,22000,111.71,2000,0,2000,0,-1,0,2,22.71000000000048,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,12,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,24000,88.495,2000,0,2000,0,-1,0,2,27.495000000000662,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,13,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,26000,110.05,2000,0,2000,0,-1,0,2,25.05000000000057,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,14,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,28000,87.385,2000,0,2000,0,-1,0,2,26.38500000000062,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,15,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,30000,189.75,2000,0,2000,0,-1,0,3,24.750000000000558,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,16,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,32000,81.535,2000,0,2000,0,-1,0,2,20.535000000000398,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,17,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,34000,326.55,2000,0,2000,1,795,0,3,145.54999999999885,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,18,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,36000,118.58,2000,0,2000,0,-1,0,2,23.580000000000513,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,19,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,38000,122.42,2000,0,2000,0,-1,0,2,27.42000000000066,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,20,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,40000,114.265,2000,0,2000,0,-1,0,2,29.26500000000073,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed4,21,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,42000,86.87,2000,0,2000,0,-1,0,2,15.870000000000223,0.0,,,,,,,,,
