phase,stufe,topology,attacker_name,defender_algo,run_id,episode,agent,env_id,algorithm,timestep,episode_reward,episode_length,atk_invalid,atk_valid,atk_cj_reached,atk_cj_step,atk_won,atk_max_owned,atk_hold_reward,atk_eviction,def_reimage,def_block,def_allow,def_stop_svc,def_stop_svc_clean,def_start_svc,def_invalid,def_recovered,def_sla_break_steps
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed1,25,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,50000,80.295,2000,0,2000,0,-1,0,2,29.29500000000073,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed0,1,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,2000,118.715,2000,0,2000,0,-1,0,2,23.71500000000052,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed0,2,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,4000,88.63,2000,0,2000,0,-1,0,2,27.630000000000667,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed0,3,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,6000,105.775,2000,0,2000,0,-1,0,2,26.775000000000635,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed0,4,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,8000,79.14,2000,0,2000,0,-1,0,2,28.140000000000686,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed0,5,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,10000,123.245,2000,0,2000,0,-1,0,2,28.24500000000069,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed0,6,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,12000,101.845,2000,0,2000,0,-1,0,2,22.845000000000486,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed0,7,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,14000,123.44,2000,0,2000,0,-1,0,2,28.440000000000698,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed0,8,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,16000,120.85,2000,0,2000,0,-1,0,2,29.85000000000075,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed0,9,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,18000,79.155,2000,0,2000,0,-1,0,2,28.155000000000687,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed0,10,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,20000,270.29,2000,0,2000,1,1553,0,3,67.29000000000042,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed0,11,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,22000,90.775,2000,0,2000,0,-1,0,2,29.775000000000748,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed0,12,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,24000,127.68,2000,0,2000,0,-1,0,2,22.68000000000048,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed0,13,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,26000,89.485,2000,0,2000,0,-1,0,2,28.4850000000007,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed0,14,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,28000,84.625,2000,0,2000,0,-1,0,2,23.625000000000515,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed0,15,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,30000,112.915,2000,0,2000,0,-1,0,2,27.915000000000678,0.0,,,,,,,,,
evaluation,keiner,dmz,chain,None,eval_keiner_dmz_chain_seed0,16,attacker,CyberBattleDMZ-thesis-v0,MaskablePPO,32000,313.97,2000,0,2000,0,-1,0,4,64.97000000000067,0.0,,,,,,,,,
