episode,agent,env_id,algorithm,timestep,episode_reward,episode_length,atk_invalid,atk_valid,atk_cj_reached,atk_cj_step,atk_won,atk_max_owned,atk_hold_reward,atk_eviction,def_reimage,def_block,def_allow,def_stop_svc,def_stop_svc_clean,def_start_svc,def_invalid,def_recovered,def_sla_break_steps,def_abwehr_reward,def_abgeschirmt
1,attacker,CyberBattleHubSpoke-thesis-v0,PPO,2001,259.7,2001,0,2001,0,-1,0,3,80.70000000000154,570.0,,,,,,,,,,,
2,attacker,CyberBattleHubSpoke-thesis-v0,PPO,4002,260.175,2001,0,2001,1,1925,0,3,92.17500000000206,610.0,,,,,,,,,,,
3,attacker,CyberBattleHubSpoke-thesis-v0,PPO,6003,287.375,2001,0,2001,1,1057,0,3,102.37500000000188,700.0,,,,,,,,,,,
4,attacker,CyberBattleHubSpoke-thesis-v0,PPO,8004,260.75,2001,0,2001,0,-1,0,2,81.75000000000166,570.0,,,,,,,,,,,
5,attacker,CyberBattleHubSpoke-thesis-v0,PPO,10005,434.8,2001,0,2001,1,158,0,3,215.7999999999944,1125.0,,,,,,,,,,,
6,attacker,CyberBattleHubSpoke-thesis-v0,PPO,12006,287.975,2001,0,2001,0,-1,0,3,78.9750000000015,645.0,,,,,,,,,,,
7,attacker,CyberBattleHubSpoke-thesis-v0,PPO,14007,295.525,2001,0,2001,1,1545,0,3,112.52500000000182,730.0,,,,,,,,,,,
8,attacker,CyberBattleHubSpoke-thesis-v0,PPO,16008,312.125,2001,0,2001,1,569,0,3,107.12500000000186,785.0,,,,,,,,,,,
9,attacker,CyberBattleHubSpoke-thesis-v0,PPO,18009,310.95,2001,0,2001,1,738,0,3,112.95000000000147,995.0,,,,,,,,,,,
10,attacker,CyberBattleHubSpoke-thesis-v0,PPO,20010,252.5,2001,0,2001,1,888,0,3,96.50000000000121,880.0,,,,,,,,,,,
11,attacker,CyberBattleHubSpoke-thesis-v0,PPO,22011,196.2,2001,0,2001,0,-1,0,2,58.20000000000078,885.0,,,,,,,,,,,
12,attacker,CyberBattleHubSpoke-thesis-v0,PPO,24012,283.775,2001,0,2001,0,-1,0,3,77.77500000000052,800.0,,,,,,,,,,,
13,attacker,CyberBattleHubSpoke-thesis-v0,PPO,26013,235.95,2001,0,2001,1,435,0,3,65.95000000000108,985.0,,,,,,,,,,,
14,attacker,CyberBattleHubSpoke-thesis-v0,PPO,28014,290.45,2001,0,2001,1,1415,0,3,98.45000000000077,1180.0,,,,,,,,,,,
