episode,agent,env_id,algorithm,timestep,episode_reward,episode_length,atk_invalid,atk_valid,atk_cj_reached,atk_cj_step,atk_won,atk_max_owned,atk_hold_reward,atk_eviction,def_reimage,def_block,def_allow,def_stop_svc,def_stop_svc_clean,def_start_svc,def_invalid,def_recovered,def_sla_break_steps
1,attacker,CyberBattleDMZ-thesis-v0,PPO,2001,192.99,2001,0,2001,1,8,0,7,40.99000000000021,930.0,,,,,,,,,
2,attacker,CyberBattleDMZ-thesis-v0,PPO,4002,251.465,2001,0,2001,1,8,0,8,101.46499999999888,2140.0,,,,,,,,,
3,attacker,CyberBattleDMZ-thesis-v0,PPO,6003,205.06,2001,0,2001,1,5,0,9,55.059999999999995,1295.0,,,,,,,,,
4,attacker,CyberBattleDMZ-thesis-v0,PPO,8004,212.62,2001,0,2001,1,8,0,8,34.61999999999998,685.0,,,,,,,,,
5,attacker,CyberBattleDMZ-thesis-v0,PPO,10005,246.735,2001,0,2001,1,11,0,9,84.7349999999987,1680.0,,,,,,,,,
6,attacker,CyberBattleDMZ-thesis-v0,PPO,12006,313.6,2001,0,2001,1,8,0,9,121.5999999999976,2680.0,,,,,,,,,
7,attacker,CyberBattleDMZ-thesis-v0,PPO,14007,270.56,2001,0,2001,1,14,0,9,81.56000000000054,2130.0,,,,,,,,,
8,attacker,CyberBattleDMZ-thesis-v0,PPO,16008,254.855,2001,0,2001,1,9,0,8,74.85500000000012,2505.0,,,,,,,,,
9,attacker,CyberBattleDMZ-thesis-v0,PPO,18009,245.165,2001,0,2001,1,16,0,7,67.16500000000077,1715.0,,,,,,,,,
10,attacker,CyberBattleDMZ-thesis-v0,PPO,20010,214.115,2001,0,2001,1,5,0,8,42.115000000000194,1055.0,,,,,,,,,
11,attacker,CyberBattleDMZ-thesis-v0,PPO,22011,193.995,2001,0,2001,1,19,0,8,25.99500000000007,590.0,,,,,,,,,
12,attacker,CyberBattleDMZ-thesis-v0,PPO,24012,201.72,2001,0,2001,1,25,0,9,21.72000000000002,710.0,,,,,,,,,
13,attacker,CyberBattleDMZ-thesis-v0,PPO,26013,184.97,2001,0,2001,1,80,0,7,22.970000000000258,550.0,,,,,,,,,
