episode,agent,env_id,algorithm,timestep,episode_reward,episode_length,atk_invalid,atk_valid,atk_cj_reached,atk_cj_step,atk_won,atk_max_owned,atk_hold_reward,atk_eviction,def_reimage,def_block,def_allow,def_stop_svc,def_stop_svc_clean,def_start_svc,def_invalid,def_recovered,def_sla_break_steps
1,attacker,CyberBattleMicroSeg-thesis-v0,PPO,2001,152.425,2001,0,2001,0,-1,0,3,4.4250000000000025,75.0,,,,,,,,,
2,attacker,CyberBattleMicroSeg-thesis-v0,PPO,4002,131.42,2001,0,2001,0,-1,0,3,3.4199999999999924,45.0,,,,,,,,,
3,attacker,CyberBattleMicroSeg-thesis-v0,PPO,6003,150.865,2001,0,2001,0,-1,0,3,2.8650000000000055,90.0,,,,,,,,,
4,attacker,CyberBattleMicroSeg-thesis-v0,PPO,8004,56.545,2001,0,2001,0,-1,0,2,1.5449999999999973,90.0,,,,,,,,,
5,attacker,CyberBattleMicroSeg-thesis-v0,PPO,10005,88.04,2001,0,2001,0,-1,0,2,11.04000000000004,210.0,,,,,,,,,
6,attacker,CyberBattleMicroSeg-thesis-v0,PPO,12006,74.165,2001,0,2001,0,-1,0,2,3.165000000000004,90.0,,,,,,,,,
7,attacker,CyberBattleMicroSeg-thesis-v0,PPO,14007,51.195,2001,0,2001,0,-1,0,2,0.19500000000000006,15.0,,,,,,,,,
8,attacker,CyberBattleMicroSeg-thesis-v0,PPO,16008,69.37,2001,0,2001,0,-1,0,2,2.3699999999999974,75.0,,,,,,,,,
9,attacker,CyberBattleMicroSeg-thesis-v0,PPO,18009,69.025,2001,0,2001,0,-1,0,2,8.024999999999926,135.0,,,,,,,,,
10,attacker,CyberBattleMicroSeg-thesis-v0,PPO,20010,133.35,2001,0,2001,0,-1,0,3,7.349999999999956,225.0,,,,,,,,,
11,attacker,CyberBattleMicroSeg-thesis-v0,PPO,22011,74.69,2001,0,2001,0,-1,0,2,9.689999999999989,315.0,,,,,,,,,
12,attacker,CyberBattleMicroSeg-thesis-v0,PPO,24012,73.9,2001,0,2001,0,-1,0,2,12.90000000000011,480.0,,,,,,,,,
13,attacker,CyberBattleMicroSeg-thesis-v0,PPO,26013,55.63,2001,0,2001,0,-1,0,2,0.6300000000000004,15.0,,,,,,,,,
14,attacker,CyberBattleMicroSeg-thesis-v0,PPO,28014,167.82,2001,0,2001,0,-1,0,3,5.819999999999958,240.0,,,,,,,,,
15,attacker,CyberBattleMicroSeg-thesis-v0,PPO,30015,83.12,2001,0,2001,0,-1,0,2,6.1199999999999655,375.0,,,,,,,,,
16,attacker,CyberBattleMicroSeg-thesis-v0,PPO,32016,156.525,2001,0,2001,1,1402,0,3,12.525000000000032,820.0,,,,,,,,,
17,attacker,CyberBattleMicroSeg-thesis-v0,PPO,34017,159.53,2001,0,2001,0,-1,0,3,7.530000000000002,390.0,,,,,,,,,
18,attacker,CyberBattleMicroSeg-thesis-v0,PPO,36018,51.51,2001,0,2001,0,-1,0,2,0.5100000000000003,30.0,,,,,,,,,
19,attacker,CyberBattleMicroSeg-thesis-v0,PPO,38019,77.565,2001,0,2001,0,-1,0,2,2.564999999999999,120.0,,,,,,,,,
20,attacker,CyberBattleMicroSeg-thesis-v0,PPO,40020,52.23,2001,0,2001,0,-1,0,2,1.2299999999999993,45.0,,,,,,,,,
21,attacker,CyberBattleMicroSeg-thesis-v0,PPO,42021,69.76,2001,0,2001,0,-1,0,2,8.759999999999954,345.0,,,,,,,,,
22,attacker,CyberBattleMicroSeg-thesis-v0,PPO,44022,162.53,2001,0,2001,0,-1,0,3,4.529999999999993,90.0,,,,,,,,,
