episode,agent,env_id,algorithm,timestep,episode_reward,episode_length,atk_invalid,atk_valid,atk_cj_reached,atk_cj_step,atk_won,atk_max_owned,atk_hold_reward,atk_eviction,def_reimage,def_block,def_allow,def_stop_svc,def_stop_svc_clean,def_start_svc,def_invalid,def_recovered,def_sla_break_steps
1,attacker,CyberBattleHubSpoke-thesis-v0,PPO,2001,126.095,2001,0,2001,0,-1,0,3,4.095000000000014,75.0,,,,,,,,,
2,attacker,CyberBattleHubSpoke-thesis-v0,PPO,4002,42.735,2001,0,2001,0,-1,0,2,0.7350000000000005,30.0,,,,,,,,,
3,attacker,CyberBattleHubSpoke-thesis-v0,PPO,6003,147.85,2001,0,2001,0,-1,0,3,5.850000000000014,105.0,,,,,,,,,
4,attacker,CyberBattleHubSpoke-thesis-v0,PPO,8004,53.56,2001,0,2001,0,-1,0,2,1.5599999999999972,90.0,,,,,,,,,
5,attacker,CyberBattleHubSpoke-thesis-v0,PPO,10005,177.14,2001,0,2001,1,901,0,3,17.14000000000001,310.0,,,,,,,,,
6,attacker,CyberBattleHubSpoke-thesis-v0,PPO,12006,143.805,2001,0,2001,0,-1,0,3,5.804999999999971,150.0,,,,,,,,,
7,attacker,CyberBattleHubSpoke-thesis-v0,PPO,14007,124.285,2001,0,2001,0,-1,0,2,6.284999999999962,195.0,,,,,,,,,
8,attacker,CyberBattleHubSpoke-thesis-v0,PPO,16008,47.34,2001,0,2001,0,-1,0,2,5.339999999999982,225.0,,,,,,,,,
9,attacker,CyberBattleHubSpoke-thesis-v0,PPO,18009,149.185,2001,0,2001,0,-1,0,3,7.1849999999999445,165.0,,,,,,,,,
10,attacker,CyberBattleHubSpoke-thesis-v0,PPO,20010,153.655,2001,0,2001,0,-1,0,3,11.655000000000046,255.0,,,,,,,,,
11,attacker,CyberBattleHubSpoke-thesis-v0,PPO,22011,141.675,2001,0,2001,0,-1,0,3,9.674999999999974,405.0,,,,,,,,,
12,attacker,CyberBattleHubSpoke-thesis-v0,PPO,24012,44.235,2001,0,2001,0,-1,0,2,2.2349999999999963,90.0,,,,,,,,,
13,attacker,CyberBattleHubSpoke-thesis-v0,PPO,26013,36.75,2001,0,2001,0,-1,0,2,0.7500000000000006,30.0,,,,,,,,,
14,attacker,CyberBattleHubSpoke-thesis-v0,PPO,28014,46.605,2001,0,2001,0,-1,0,2,4.604999999999998,180.0,,,,,,,,,
15,attacker,CyberBattleHubSpoke-thesis-v0,PPO,30015,149.65,2001,0,2001,1,855,0,3,9.649999999999967,505.0,,,,,,,,,
16,attacker,CyberBattleHubSpoke-thesis-v0,PPO,32016,132.345,2001,0,2001,0,-1,0,3,6.34499999999996,345.0,,,,,,,,,
17,attacker,CyberBattleHubSpoke-thesis-v0,PPO,34017,149.02,2001,0,2001,0,-1,0,3,7.019999999999938,465.0,,,,,,,,,
18,attacker,CyberBattleHubSpoke-thesis-v0,PPO,36018,36.51,2001,0,2001,0,-1,0,2,0.5100000000000003,30.0,,,,,,,,,
