episode,agent,env_id,algorithm,timestep,episode_reward,episode_length,atk_invalid,atk_valid,atk_cj_reached,atk_cj_step,atk_won,atk_max_owned,atk_hold_reward,atk_eviction,def_reimage,def_block,def_allow,def_stop_svc,def_stop_svc_clean,def_start_svc,def_invalid,def_recovered,def_sla_break_steps,def_abwehr_reward,def_abgeschirmt
1,attacker,CyberBattleDMZ-thesis-v0,PPO,2001,132.65,2001,0,2001,0,-1,0,3,34.649999999999885,180.0,,,,,,,,,,,
2,attacker,CyberBattleDMZ-thesis-v0,PPO,4002,134.675,2001,0,2001,0,-1,0,3,36.674999999999955,180.0,,,,,,,,,,,
3,attacker,CyberBattleDMZ-thesis-v0,PPO,6003,111.9,2001,0,2001,0,-1,0,2,15.899999999999938,165.0,,,,,,,,,,,
4,attacker,CyberBattleDMZ-thesis-v0,PPO,8004,104.1,2001,0,2001,0,-1,0,3,17.09999999999994,195.0,,,,,,,,,,,
5,attacker,CyberBattleDMZ-thesis-v0,PPO,10005,172.25,2001,0,2001,0,-1,0,3,38.250000000000064,210.0,,,,,,,,,,,
6,attacker,CyberBattleDMZ-thesis-v0,PPO,12006,132.75,2001,0,2001,1,271,0,3,44.750000000000284,485.0,,,,,,,,,,,
7,attacker,CyberBattleDMZ-thesis-v0,PPO,14007,124.9,2001,0,2001,1,1189,0,3,36.900000000000034,235.0,,,,,,,,,,,
8,attacker,CyberBattleDMZ-thesis-v0,PPO,16008,114.825,2001,0,2001,0,-1,0,2,18.82499999999991,195.0,,,,,,,,,,,
9,attacker,CyberBattleDMZ-thesis-v0,PPO,18009,98.275,2001,0,2001,0,-1,0,2,16.274999999999935,255.0,,,,,,,,,,,
10,attacker,CyberBattleDMZ-thesis-v0,PPO,20010,138.625,2001,0,2001,1,729,0,4,50.625000000000206,485.0,,,,,,,,,,,
11,attacker,CyberBattleDMZ-thesis-v0,PPO,22011,97.775,2001,0,2001,0,-1,0,2,11.774999999999977,150.0,,,,,,,,,,,
12,attacker,CyberBattleDMZ-thesis-v0,PPO,24012,82.425,2001,0,2001,0,-1,0,2,10.42499999999999,135.0,,,,,,,,,,,
13,attacker,CyberBattleDMZ-thesis-v0,PPO,26013,88.975,2001,0,2001,0,-1,0,3,6.975000000000011,105.0,,,,,,,,,,,
14,attacker,CyberBattleDMZ-thesis-v0,PPO,28014,94.225,2001,0,2001,0,-1,0,3,18.224999999999916,300.0,,,,,,,,,,,
15,attacker,CyberBattleDMZ-thesis-v0,PPO,30015,87.15,2001,0,2001,0,-1,0,2,15.149999999999945,105.0,,,,,,,,,,,
16,attacker,CyberBattleDMZ-thesis-v0,PPO,32016,95.35,2001,0,2001,0,-1,0,2,7.350000000000012,180.0,,,,,,,,,,,
17,attacker,CyberBattleDMZ-thesis-v0,PPO,34017,81.25,2001,0,2001,0,-1,0,2,5.250000000000007,90.0,,,,,,,,,,,
18,attacker,CyberBattleDMZ-thesis-v0,PPO,36018,88.975,2001,0,2001,0,-1,0,2,6.975000000000011,165.0,,,,,,,,,,,
19,attacker,CyberBattleDMZ-thesis-v0,PPO,38019,134.825,2001,0,2001,0,-1,0,3,12.825000000000005,105.0,,,,,,,,,,,
20,attacker,CyberBattleDMZ-thesis-v0,PPO,40020,124.725,2001,0,2001,1,220,0,3,34.725000000000065,340.0,,,,,,,,,,,
21,attacker,CyberBattleDMZ-thesis-v0,PPO,42021,102.875,2001,0,2001,0,-1,0,3,10.874999999999986,270.0,,,,,,,,,,,
22,attacker,CyberBattleDMZ-thesis-v0,PPO,44022,81.25,2001,0,2001,0,-1,0,2,5.250000000000007,195.0,,,,,,,,,,,
23,attacker,CyberBattleDMZ-thesis-v0,PPO,46023,84.7,2001,0,2001,0,-1,0,2,8.700000000000006,195.0,,,,,,,,,,,
24,attacker,CyberBattleDMZ-thesis-v0,PPO,48024,74.1,2001,0,2001,0,-1,0,3,2.0999999999999996,45.0,,,,,,,,,,,
25,attacker,CyberBattleDMZ-thesis-v0,PPO,50025,82.525,2001,0,2001,0,-1,0,2,6.52500000000001,210.0,,,,,,,,,,,
26,attacker,CyberBattleDMZ-thesis-v0,PPO,52026,94.1,2001,0,2001,0,-1,0,3,5.100000000000007,165.0,,,,,,,,,,,
27,attacker,CyberBattleDMZ-thesis-v0,PPO,54027,68.475,2001,0,2001,0,-1,0,2,2.4750000000000005,135.0,,,,,,,,,,,
28,attacker,CyberBattleDMZ-thesis-v0,PPO,56028,84.825,2001,0,2001,0,-1,0,3,6.825000000000009,195.0,,,,,,,,,,,
29,attacker,CyberBattleDMZ-thesis-v0,PPO,58029,81.625,2001,0,2001,0,-1,0,2,5.625000000000008,195.0,,,,,,,,,,,
30,attacker,CyberBattleDMZ-thesis-v0,PPO,60030,85.9,2001,0,2001,0,-1,0,3,9.899999999999993,285.0,,,,,,,,,,,
31,attacker,CyberBattleDMZ-thesis-v0,PPO,62031,101.175,2001,0,2001,0,-1,0,2,5.175000000000007,150.0,,,,,,,,,,,
32,attacker,CyberBattleDMZ-thesis-v0,PPO,64032,105.4,2001,0,2001,0,-1,0,2,8.40000000000001,345.0,,,,,,,,,,,
33,attacker,CyberBattleDMZ-thesis-v0,PPO,66033,97.0,2001,0,2001,0,-1,0,3,9.000000000000004,285.0,,,,,,,,,,,
34,attacker,CyberBattleDMZ-thesis-v0,PPO,68034,135.15,2001,0,2001,1,242,0,3,47.15000000000019,445.0,,,,,,,,,,,
35,attacker,CyberBattleDMZ-thesis-v0,PPO,70035,75.6,2001,0,2001,0,-1,0,2,3.600000000000003,180.0,,,,,,,,,,,
36,attacker,CyberBattleDMZ-thesis-v0,PPO,72036,91.475,2001,0,2001,0,-1,0,2,5.475000000000008,270.0,,,,,,,,,,,
37,attacker,CyberBattleDMZ-thesis-v0,PPO,74037,92.4,2001,0,2001,0,-1,0,3,8.40000000000001,285.0,,,,,,,,,,,
38,attacker,CyberBattleDMZ-thesis-v0,PPO,76038,95.85,2001,0,2001,0,-1,0,2,11.849999999999977,165.0,,,,,,,,,,,
39,attacker,CyberBattleDMZ-thesis-v0,PPO,78039,89.15,2001,0,2001,0,-1,0,2,3.150000000000002,195.0,,,,,,,,,,,
40,attacker,CyberBattleDMZ-thesis-v0,PPO,80040,77.775,2001,0,2001,0,-1,0,2,5.775000000000008,315.0,,,,,,,,,,,
41,attacker,CyberBattleDMZ-thesis-v0,PPO,82041,76.275,2001,0,2001,0,-1,0,2,4.275000000000005,195.0,,,,,,,,,,,
42,attacker,CyberBattleDMZ-thesis-v0,PPO,84042,101.5,2001,0,2001,0,-1,0,3,7.5000000000000115,270.0,,,,,,,,,,,
43,attacker,CyberBattleDMZ-thesis-v0,PPO,86043,76.95,2001,0,2001,0,-1,0,2,4.950000000000006,240.0,,,,,,,,,,,
44,attacker,CyberBattleDMZ-thesis-v0,PPO,88044,73.95,2001,0,2001,0,-1,0,2,1.9499999999999993,165.0,,,,,,,,,,,
45,attacker,CyberBattleDMZ-thesis-v0,PPO,90045,80.775,2001,0,2001,0,-1,0,2,2.7750000000000012,195.0,,,,,,,,,,,
46,attacker,CyberBattleDMZ-thesis-v0,PPO,92046,144.25,2001,0,2001,0,-1,0,3,20.249999999999986,240.0,,,,,,,,,,,
47,attacker,CyberBattleDMZ-thesis-v0,PPO,94047,78.475,2001,0,2001,0,-1,0,2,2.4750000000000005,270.0,,,,,,,,,,,
48,attacker,CyberBattleDMZ-thesis-v0,PPO,96048,67.35,2001,0,2001,0,-1,0,2,1.3499999999999996,135.0,,,,,,,,,,,
49,attacker,CyberBattleDMZ-thesis-v0,PPO,98049,75.975,2001,0,2001,0,-1,0,2,3.975000000000004,255.0,,,,,,,,,,,
50,attacker,CyberBattleDMZ-thesis-v0,PPO,100050,91.1,2001,0,2001,0,-1,0,2,5.100000000000007,270.0,,,,,,,,,,,
51,attacker,CyberBattleDMZ-thesis-v0,PPO,102051,74.55,2001,0,2001,0,-1,0,2,2.5500000000000007,195.0,,,,,,,,,,,
52,attacker,CyberBattleDMZ-thesis-v0,PPO,104052,74.025,2001,0,2001,0,-1,0,2,2.0249999999999995,210.0,,,,,,,,,,,
53,attacker,CyberBattleDMZ-thesis-v0,PPO,106053,88.625,2001,0,2001,0,-1,0,2,2.625000000000001,210.0,,,,,,,,,,,
54,attacker,CyberBattleDMZ-thesis-v0,PPO,108054,111.9,2001,0,2001,1,1676,0,3,17.899999999999995,325.0,,,,,,,,,,,
55,attacker,CyberBattleDMZ-thesis-v0,PPO,110055,78.85,2001,0,2001,0,-1,0,2,2.8500000000000014,255.0,,,,,,,,,,,
56,attacker,CyberBattleDMZ-thesis-v0,PPO,112056,70.975,2001,0,2001,0,-1,0,2,0.9749999999999998,135.0,,,,,,,,,,,
57,attacker,CyberBattleDMZ-thesis-v0,PPO,114057,80.2,2001,0,2001,0,-1,0,2,4.200000000000005,255.0,,,,,,,,,,,
58,attacker,CyberBattleDMZ-thesis-v0,PPO,116058,65.6,2001,0,2001,0,-1,0,2,3.600000000000003,195.0,,,,,,,,,,,
59,attacker,CyberBattleDMZ-thesis-v0,PPO,118059,91.1,2001,0,2001,0,-1,0,2,5.100000000000007,360.0,,,,,,,,,,,
60,attacker,CyberBattleDMZ-thesis-v0,PPO,120060,90.3,2001,0,2001,0,-1,0,2,6.30000000000001,315.0,,,,,,,,,,,
61,attacker,CyberBattleDMZ-thesis-v0,PPO,122061,78.925,2001,0,2001,0,-1,0,2,2.9250000000000016,255.0,,,,,,,,,,,
62,attacker,CyberBattleDMZ-thesis-v0,PPO,124062,77.8,2001,0,2001,0,-1,0,2,1.7999999999999994,165.0,,,,,,,,,,,
63,attacker,CyberBattleDMZ-thesis-v0,PPO,126063,76.75,2001,0,2001,0,-1,0,2,0.7499999999999999,105.0,,,,,,,,,,,
64,attacker,CyberBattleDMZ-thesis-v0,PPO,128064,84.25,2001,0,2001,0,-1,0,2,2.25,255.0,,,,,,,,,,,
65,attacker,CyberBattleDMZ-thesis-v0,PPO,130065,73.65,2001,0,2001,0,-1,0,2,1.6499999999999995,240.0,,,,,,,,,,,
66,attacker,CyberBattleDMZ-thesis-v0,PPO,132066,118.775,2001,0,2001,0,-1,0,3,8.775000000000013,210.0,,,,,,,,,,,
67,attacker,CyberBattleDMZ-thesis-v0,PPO,134067,67.575,2001,0,2001,0,-1,0,2,1.5749999999999995,165.0,,,,,,,,,,,
68,attacker,CyberBattleDMZ-thesis-v0,PPO,136068,77.7,2001,0,2001,0,-1,0,3,5.700000000000008,225.0,,,,,,,,,,,
69,attacker,CyberBattleDMZ-thesis-v0,PPO,138069,56.375,2001,0,2001,0,-1,0,2,0.375,75.0,,,,,,,,,,,
70,attacker,CyberBattleDMZ-thesis-v0,PPO,140070,84.775,2001,0,2001,0,-1,0,3,2.7750000000000012,255.0,,,,,,,,,,,
71,attacker,CyberBattleDMZ-thesis-v0,PPO,142071,78.175,2001,0,2001,0,-1,0,2,2.175,195.0,,,,,,,,,,,
72,attacker,CyberBattleDMZ-thesis-v0,PPO,144072,77.65,2001,0,2001,0,-1,0,2,1.6499999999999995,225.0,,,,,,,,,,,
73,attacker,CyberBattleDMZ-thesis-v0,PPO,146073,78.4,2001,0,2001,0,-1,0,2,2.4000000000000004,285.0,,,,,,,,,,,
74,attacker,CyberBattleDMZ-thesis-v0,PPO,148074,48.15,2001,0,2001,0,-1,0,2,0.15,30.0,,,,,,,,,,,
75,attacker,CyberBattleDMZ-thesis-v0,PPO,150075,86.125,2001,0,2001,0,-1,0,2,4.125000000000004,225.0,,,,,,,,,,,
76,attacker,CyberBattleDMZ-thesis-v0,PPO,152076,72.975,2001,0,2001,0,-1,0,2,0.9749999999999998,180.0,,,,,,,,,,,
77,attacker,CyberBattleDMZ-thesis-v0,PPO,154077,78.55,2001,0,2001,0,-1,0,2,2.5500000000000007,345.0,,,,,,,,,,,
78,attacker,CyberBattleDMZ-thesis-v0,PPO,156078,38.075,2001,0,2001,0,-1,0,2,0.075,15.0,,,,,,,,,,,
79,attacker,CyberBattleDMZ-thesis-v0,PPO,158079,78.475,2001,0,2001,0,-1,0,2,2.4750000000000005,195.0,,,,,,,,,,,
80,attacker,CyberBattleDMZ-thesis-v0,PPO,160080,70.525,2001,0,2001,0,-1,0,2,0.525,60.0,,,,,,,,,,,
81,attacker,CyberBattleDMZ-thesis-v0,PPO,162081,77.65,2001,0,2001,0,-1,0,2,1.6499999999999995,195.0,,,,,,,,,,,
82,attacker,CyberBattleDMZ-thesis-v0,PPO,164082,76.9,2001,0,2001,0,-1,0,2,0.8999999999999998,75.0,,,,,,,,,,,
83,attacker,CyberBattleDMZ-thesis-v0,PPO,166083,75.15,2001,0,2001,0,-1,0,2,3.150000000000002,450.0,,,,,,,,,,,
84,attacker,CyberBattleDMZ-thesis-v0,PPO,168084,60.525,2001,0,2001,0,-1,0,2,0.525,90.0,,,,,,,,,,,
85,attacker,CyberBattleDMZ-thesis-v0,PPO,170085,67.125,2001,0,2001,0,-1,0,2,1.1249999999999998,165.0,,,,,,,,,,,
86,attacker,CyberBattleDMZ-thesis-v0,PPO,172086,60.825,2001,0,2001,0,-1,0,2,0.8249999999999998,135.0,,,,,,,,,,,
87,attacker,CyberBattleDMZ-thesis-v0,PPO,174087,77.05,2001,0,2001,0,-1,0,2,1.0499999999999998,150.0,,,,,,,,,,,
88,attacker,CyberBattleDMZ-thesis-v0,PPO,176088,76.6,2001,0,2001,0,-1,0,2,0.6,105.0,,,,,,,,,,,
89,attacker,CyberBattleDMZ-thesis-v0,PPO,178089,67.425,2001,0,2001,0,-1,0,2,1.4249999999999996,225.0,,,,,,,,,,,
90,attacker,CyberBattleDMZ-thesis-v0,PPO,180090,64.45,2001,0,2001,0,-1,0,2,0.45,60.0,,,,,,,,,,,
91,attacker,CyberBattleDMZ-thesis-v0,PPO,182091,62.675,2001,0,2001,0,-1,0,2,0.6749999999999999,90.0,,,,,,,,,,,
92,attacker,CyberBattleDMZ-thesis-v0,PPO,184092,76.825,2001,0,2001,0,-1,0,2,0.8249999999999998,150.0,,,,,,,,,,,
93,attacker,CyberBattleDMZ-thesis-v0,PPO,186093,76.975,2001,0,2001,0,-1,0,2,0.9749999999999998,120.0,,,,,,,,,,,
94,attacker,CyberBattleDMZ-thesis-v0,PPO,188094,38.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,,,
95,attacker,CyberBattleDMZ-thesis-v0,PPO,190095,60.15,2001,0,2001,0,-1,0,2,0.15,45.0,,,,,,,,,,,
96,attacker,CyberBattleDMZ-thesis-v0,PPO,192096,70.9,2001,0,2001,0,-1,0,2,0.8999999999999998,165.0,,,,,,,,,,,
97,attacker,CyberBattleDMZ-thesis-v0,PPO,194097,72.975,2001,0,2001,0,-1,0,2,0.9749999999999998,150.0,,,,,,,,,,,
98,attacker,CyberBattleDMZ-thesis-v0,PPO,196098,70.375,2001,0,2001,0,-1,0,2,0.375,45.0,,,,,,,,,,,
99,attacker,CyberBattleDMZ-thesis-v0,PPO,198099,66.3,2001,0,2001,0,-1,0,2,0.3,45.0,,,,,,,,,,,
100,attacker,CyberBattleDMZ-thesis-v0,PPO,200100,38.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,,,
101,attacker,CyberBattleDMZ-thesis-v0,PPO,202101,38.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,,,
102,attacker,CyberBattleDMZ-thesis-v0,PPO,204102,70.075,2001,0,2001,0,-1,0,2,0.075,15.0,,,,,,,,,,,
103,attacker,CyberBattleDMZ-thesis-v0,PPO,206103,38.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,,,
104,attacker,CyberBattleDMZ-thesis-v0,PPO,208104,83.275,2001,0,2001,0,-1,0,2,1.2749999999999997,105.0,,,,,,,,,,,
105,attacker,CyberBattleDMZ-thesis-v0,PPO,210105,60.3,2001,0,2001,0,-1,0,2,0.3,15.0,,,,,,,,,,,
106,attacker,CyberBattleDMZ-thesis-v0,PPO,212106,66.675,2001,0,2001,0,-1,0,2,0.6749999999999999,105.0,,,,,,,,,,,
107,attacker,CyberBattleDMZ-thesis-v0,PPO,214107,60.3,2001,0,2001,0,-1,0,2,0.3,45.0,,,,,,,,,,,
108,attacker,CyberBattleDMZ-thesis-v0,PPO,216108,38.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,,,
109,attacker,CyberBattleDMZ-thesis-v0,PPO,218109,38.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,,,
110,attacker,CyberBattleDMZ-thesis-v0,PPO,220110,66.375,2001,0,2001,0,-1,0,2,0.375,45.0,,,,,,,,,,,
111,attacker,CyberBattleDMZ-thesis-v0,PPO,222111,70.775,2001,0,2001,0,-1,0,3,2.7750000000000012,195.0,,,,,,,,,,,
112,attacker,CyberBattleDMZ-thesis-v0,PPO,224112,38.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,,,
113,attacker,CyberBattleDMZ-thesis-v0,PPO,226113,38.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,,,
114,attacker,CyberBattleDMZ-thesis-v0,PPO,228114,84.325,2001,0,2001,0,-1,0,3,2.325,90.0,,,,,,,,,,,
115,attacker,CyberBattleDMZ-thesis-v0,PPO,230115,77.125,2001,0,2001,0,-1,0,2,1.1249999999999998,120.0,,,,,,,,,,,
116,attacker,CyberBattleDMZ-thesis-v0,PPO,232116,58.675,2001,0,2001,0,-1,0,2,0.6749999999999999,15.0,,,,,,,,,,,
117,attacker,CyberBattleDMZ-thesis-v0,PPO,234117,44.15,2001,0,2001,0,-1,0,2,0.15,30.0,,,,,,,,,,,
118,attacker,CyberBattleDMZ-thesis-v0,PPO,236118,79.8,2001,0,2001,0,-1,0,2,1.7999999999999994,75.0,,,,,,,,,,,
119,attacker,CyberBattleDMZ-thesis-v0,PPO,238119,77.825,2001,0,2001,0,-1,0,3,3.825000000000002,285.0,,,,,,,,,,,
120,attacker,CyberBattleDMZ-thesis-v0,PPO,240120,38.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,,,
121,attacker,CyberBattleDMZ-thesis-v0,PPO,242121,80.325,2001,0,2001,0,-1,0,3,2.325,210.0,,,,,,,,,,,
122,attacker,CyberBattleDMZ-thesis-v0,PPO,244122,77.125,2001,0,2001,0,-1,0,2,1.1249999999999998,105.0,,,,,,,,,,,
123,attacker,CyberBattleDMZ-thesis-v0,PPO,246123,91.15,2001,0,2001,0,-1,0,2,3.150000000000002,360.0,,,,,,,,,,,
124,attacker,CyberBattleDMZ-thesis-v0,PPO,248124,34.15,2001,0,2001,0,-1,0,2,0.15,30.0,,,,,,,,,,,
125,attacker,CyberBattleDMZ-thesis-v0,PPO,250125,38.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,,,
126,attacker,CyberBattleDMZ-thesis-v0,PPO,252126,77.725,2001,0,2001,0,-1,0,2,1.7249999999999994,270.0,,,,,,,,,,,
127,attacker,CyberBattleDMZ-thesis-v0,PPO,254127,64.15,2001,0,2001,0,-1,0,2,0.15,30.0,,,,,,,,,,,
128,attacker,CyberBattleDMZ-thesis-v0,PPO,256128,73.35,2001,0,2001,0,-1,0,2,1.3499999999999996,135.0,,,,,,,,,,,
129,attacker,CyberBattleDMZ-thesis-v0,PPO,258129,78.525,2001,0,2001,1,505,0,3,2.525000000000001,355.0,,,,,,,,,,,
130,attacker,CyberBattleDMZ-thesis-v0,PPO,260130,77.95,2001,0,2001,0,-1,0,2,1.9499999999999993,240.0,,,,,,,,,,,
131,attacker,CyberBattleDMZ-thesis-v0,PPO,262131,83.925,2001,0,2001,0,-1,0,3,5.925000000000009,405.0,,,,,,,,,,,
132,attacker,CyberBattleDMZ-thesis-v0,PPO,264132,76.35,2001,0,2001,0,-1,0,2,4.350000000000005,195.0,,,,,,,,,,,
133,attacker,CyberBattleDMZ-thesis-v0,PPO,266133,38.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,,,
134,attacker,CyberBattleDMZ-thesis-v0,PPO,268134,84.175,2001,0,2001,0,-1,0,2,2.175,180.0,,,,,,,,,,,
135,attacker,CyberBattleDMZ-thesis-v0,PPO,270135,68.4,2001,0,2001,0,-1,0,2,2.4000000000000004,345.0,,,,,,,,,,,
136,attacker,CyberBattleDMZ-thesis-v0,PPO,272136,70.7,2001,0,2001,0,-1,0,3,2.700000000000001,240.0,,,,,,,,,,,
137,attacker,CyberBattleDMZ-thesis-v0,PPO,274137,77.9,2001,0,2001,0,-1,0,2,3.900000000000004,465.0,,,,,,,,,,,
138,attacker,CyberBattleDMZ-thesis-v0,PPO,276138,73.575,2001,0,2001,0,-1,0,2,1.5749999999999995,285.0,,,,,,,,,,,
139,attacker,CyberBattleDMZ-thesis-v0,PPO,278139,112.125,2001,0,2001,1,671,0,3,18.124999999999968,550.0,,,,,,,,,,,
140,attacker,CyberBattleDMZ-thesis-v0,PPO,280140,76.05,2001,0,2001,0,-1,0,2,4.050000000000004,585.0,,,,,,,,,,,
141,attacker,CyberBattleDMZ-thesis-v0,PPO,282141,38.075,2001,0,2001,0,-1,0,2,0.075,30.0,,,,,,,,,,,
142,attacker,CyberBattleDMZ-thesis-v0,PPO,284142,78.85,2001,0,2001,0,-1,0,2,2.8500000000000014,435.0,,,,,,,,,,,
143,attacker,CyberBattleDMZ-thesis-v0,PPO,286143,77.425,2001,0,2001,0,-1,0,2,1.4249999999999996,195.0,,,,,,,,,,,
144,attacker,CyberBattleDMZ-thesis-v0,PPO,288144,80.1,2001,0,2001,0,-1,0,2,2.0999999999999996,285.0,,,,,,,,,,,
145,attacker,CyberBattleDMZ-thesis-v0,PPO,290145,91.525,2001,0,2001,0,-1,0,2,3.525000000000003,405.0,,,,,,,,,,,
146,attacker,CyberBattleDMZ-thesis-v0,PPO,292146,73.725,2001,0,2001,0,-1,0,2,1.7249999999999994,285.0,,,,,,,,,,,
147,attacker,CyberBattleDMZ-thesis-v0,PPO,294147,100.1,2001,0,2001,1,856,0,3,14.099999999999948,505.0,,,,,,,,,,,
148,attacker,CyberBattleDMZ-thesis-v0,PPO,296148,70.3,2001,0,2001,0,-1,0,2,0.3,45.0,,,,,,,,,,,
149,attacker,CyberBattleDMZ-thesis-v0,PPO,298149,74.625,2001,0,2001,0,-1,0,2,2.625000000000001,375.0,,,,,,,,,,,
150,attacker,CyberBattleDMZ-thesis-v0,PPO,300150,100.45,2001,0,2001,0,-1,0,3,3.450000000000003,495.0,,,,,,,,,,,
151,attacker,CyberBattleDMZ-thesis-v0,PPO,302151,77.125,2001,0,2001,0,-1,0,2,1.1249999999999998,180.0,,,,,,,,,,,
152,attacker,CyberBattleDMZ-thesis-v0,PPO,304152,73.65,2001,0,2001,0,-1,0,2,1.6499999999999995,225.0,,,,,,,,,,,
153,attacker,CyberBattleDMZ-thesis-v0,PPO,306153,74.25,2001,0,2001,0,-1,0,2,2.25,420.0,,,,,,,,,,,
154,attacker,CyberBattleDMZ-thesis-v0,PPO,308154,98.775,2001,0,2001,0,-1,0,2,2.7750000000000012,465.0,,,,,,,,,,,
155,attacker,CyberBattleDMZ-thesis-v0,PPO,310155,95.525,2001,0,2001,0,-1,0,3,3.525000000000003,375.0,,,,,,,,,,,
156,attacker,CyberBattleDMZ-thesis-v0,PPO,312156,84.4,2001,0,2001,0,-1,0,2,2.4000000000000004,255.0,,,,,,,,,,,
157,attacker,CyberBattleDMZ-thesis-v0,PPO,314157,77.725,2001,0,2001,0,-1,0,2,1.7249999999999994,330.0,,,,,,,,,,,
158,attacker,CyberBattleDMZ-thesis-v0,PPO,316158,73.575,2001,0,2001,0,-1,0,2,1.5749999999999995,240.0,,,,,,,,,,,
159,attacker,CyberBattleDMZ-thesis-v0,PPO,318159,78.625,2001,0,2001,0,-1,0,2,2.625000000000001,435.0,,,,,,,,,,,
160,attacker,CyberBattleDMZ-thesis-v0,PPO,320160,77.875,2001,0,2001,0,-1,0,2,1.8749999999999993,285.0,,,,,,,,,,,
161,attacker,CyberBattleDMZ-thesis-v0,PPO,322161,87.95,2001,0,2001,0,-1,0,2,1.9499999999999993,315.0,,,,,,,,,,,
162,attacker,CyberBattleDMZ-thesis-v0,PPO,324162,94.45,2001,0,2001,0,-1,0,3,6.450000000000009,390.0,,,,,,,,,,,
163,attacker,CyberBattleDMZ-thesis-v0,PPO,326163,78.775,2001,0,2001,0,-1,0,2,2.7750000000000012,465.0,,,,,,,,,,,
164,attacker,CyberBattleDMZ-thesis-v0,PPO,328164,68.025,2001,0,2001,0,-1,0,2,2.0249999999999995,345.0,,,,,,,,,,,
165,attacker,CyberBattleDMZ-thesis-v0,PPO,330165,66.15,2001,0,2001,0,-1,0,2,0.15,30.0,,,,,,,,,,,
166,attacker,CyberBattleDMZ-thesis-v0,PPO,332166,92.0,2001,0,2001,1,1564,0,3,10.0,355.0,,,,,,,,,,,
167,attacker,CyberBattleDMZ-thesis-v0,PPO,334167,67.95,2001,0,2001,0,-1,0,2,1.9499999999999993,345.0,,,,,,,,,,,
