episode,agent,env_id,algorithm,timestep,episode_reward,episode_length,atk_invalid,atk_valid,atk_cj_reached,atk_cj_step,atk_won,atk_max_owned,atk_hold_reward,atk_eviction,def_reimage,def_block,def_allow,def_stop_svc,def_stop_svc_clean,def_start_svc,def_invalid,def_recovered,def_sla_break_steps
1,attacker,CyberBattleHubSpoke-thesis-v0,PPO,2001,169.755,2001,0,2001,0,-1,0,2,1.754999999999996,15.0,,,,,,,,,
2,attacker,CyberBattleHubSpoke-thesis-v0,PPO,4002,78.225,2001,0,2001,0,-1,0,2,0.2250000000000001,30.0,,,,,,,,,
3,attacker,CyberBattleHubSpoke-thesis-v0,PPO,6003,72.285,2001,0,2001,0,-1,0,2,0.28500000000000014,15.0,,,,,,,,,
4,attacker,CyberBattleHubSpoke-thesis-v0,PPO,8004,78.09,2001,0,2001,0,-1,0,2,0.09,15.0,,,,,,,,,
5,attacker,CyberBattleHubSpoke-thesis-v0,PPO,10005,78.27,2001,0,2001,0,-1,0,2,0.27000000000000013,15.0,,,,,,,,,
6,attacker,CyberBattleHubSpoke-thesis-v0,PPO,12006,169.59,2001,0,2001,0,-1,0,2,1.589999999999997,15.0,,,,,,,,,
7,attacker,CyberBattleHubSpoke-thesis-v0,PPO,14007,174.435,2001,0,2001,0,-1,0,2,0.4350000000000003,15.0,,,,,,,,,
8,attacker,CyberBattleHubSpoke-thesis-v0,PPO,16008,89.38,2001,0,2001,1,62,0,3,3.3799999999999955,245.0,,,,,,,,,
9,attacker,CyberBattleHubSpoke-thesis-v0,PPO,18009,36.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,
10,attacker,CyberBattleHubSpoke-thesis-v0,PPO,20010,87.875,2001,0,2001,1,109,0,3,7.874999999999989,115.0,,,,,,,,,
11,attacker,CyberBattleHubSpoke-thesis-v0,PPO,22011,36.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,
12,attacker,CyberBattleHubSpoke-thesis-v0,PPO,24012,166.115,2001,0,2001,0,-1,0,3,2.1149999999999953,45.0,,,,,,,,,
13,attacker,CyberBattleHubSpoke-thesis-v0,PPO,26013,36.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,
14,attacker,CyberBattleHubSpoke-thesis-v0,PPO,28014,175.935,2001,0,2001,0,-1,0,2,1.9349999999999947,30.0,,,,,,,,,
15,attacker,CyberBattleHubSpoke-thesis-v0,PPO,30015,36.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,
16,attacker,CyberBattleHubSpoke-thesis-v0,PPO,32016,78.66,2001,0,2001,0,-1,0,2,0.6600000000000005,15.0,,,,,,,,,
17,attacker,CyberBattleHubSpoke-thesis-v0,PPO,34017,175.335,2001,0,2001,0,-1,0,2,1.3349999999999986,15.0,,,,,,,,,
18,attacker,CyberBattleHubSpoke-thesis-v0,PPO,36018,36.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,
19,attacker,CyberBattleHubSpoke-thesis-v0,PPO,38019,78.405,2001,0,2001,0,-1,0,2,0.40500000000000025,15.0,,,,,,,,,
20,attacker,CyberBattleHubSpoke-thesis-v0,PPO,40020,78.705,2001,0,2001,0,-1,0,2,0.7050000000000005,30.0,,,,,,,,,
21,attacker,CyberBattleHubSpoke-thesis-v0,PPO,42021,78.15,2001,0,2001,0,-1,0,2,0.15000000000000002,30.0,,,,,,,,,
22,attacker,CyberBattleHubSpoke-thesis-v0,PPO,44022,162.03,2001,0,2001,0,-1,0,2,0.03,15.0,,,,,,,,,
23,attacker,CyberBattleHubSpoke-thesis-v0,PPO,46023,162.12,2001,0,2001,0,-1,0,2,0.12,30.0,,,,,,,,,
24,attacker,CyberBattleHubSpoke-thesis-v0,PPO,48024,162.315,2001,0,2001,0,-1,0,2,0.31500000000000017,15.0,,,,,,,,,
25,attacker,CyberBattleHubSpoke-thesis-v0,PPO,50025,36.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,
26,attacker,CyberBattleHubSpoke-thesis-v0,PPO,52026,175.365,2001,0,2001,0,-1,0,2,1.3649999999999984,30.0,,,,,,,,,
27,attacker,CyberBattleHubSpoke-thesis-v0,PPO,54027,162.06,2001,0,2001,0,-1,0,2,0.06,15.0,,,,,,,,,
28,attacker,CyberBattleHubSpoke-thesis-v0,PPO,56028,168.12,2001,0,2001,0,-1,0,2,0.12,15.0,,,,,,,,,
29,attacker,CyberBattleHubSpoke-thesis-v0,PPO,58029,36.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,
30,attacker,CyberBattleHubSpoke-thesis-v0,PPO,60030,78.105,2001,0,2001,0,-1,0,2,0.105,15.0,,,,,,,,,
31,attacker,CyberBattleHubSpoke-thesis-v0,PPO,62031,78.15,2001,0,2001,0,-1,0,2,0.15000000000000002,15.0,,,,,,,,,
32,attacker,CyberBattleHubSpoke-thesis-v0,PPO,64032,72.435,2001,0,2001,0,-1,0,2,0.4350000000000003,15.0,,,,,,,,,
33,attacker,CyberBattleHubSpoke-thesis-v0,PPO,66033,162.36,2001,0,2001,0,-1,0,2,0.3600000000000002,15.0,,,,,,,,,
34,attacker,CyberBattleHubSpoke-thesis-v0,PPO,68034,162.735,2001,0,2001,0,-1,0,2,0.7350000000000005,75.0,,,,,,,,,
35,attacker,CyberBattleHubSpoke-thesis-v0,PPO,70035,174.855,2001,0,2001,0,-1,0,2,0.8550000000000006,30.0,,,,,,,,,
36,attacker,CyberBattleHubSpoke-thesis-v0,PPO,72036,162.285,2001,0,2001,0,-1,0,2,0.28500000000000014,15.0,,,,,,,,,
37,attacker,CyberBattleHubSpoke-thesis-v0,PPO,74037,78.66,2001,0,2001,0,-1,0,2,0.6600000000000005,30.0,,,,,,,,,
38,attacker,CyberBattleHubSpoke-thesis-v0,PPO,76038,36.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,
39,attacker,CyberBattleHubSpoke-thesis-v0,PPO,78039,78.465,2001,0,2001,0,-1,0,2,0.4650000000000003,30.0,,,,,,,,,
40,attacker,CyberBattleHubSpoke-thesis-v0,PPO,80040,78.045,2001,0,2001,0,-1,0,2,0.045,15.0,,,,,,,,,
41,attacker,CyberBattleHubSpoke-thesis-v0,PPO,82041,168.27,2001,0,2001,0,-1,0,2,0.27000000000000013,15.0,,,,,,,,,
42,attacker,CyberBattleHubSpoke-thesis-v0,PPO,84042,162.09,2001,0,2001,0,-1,0,2,0.09,15.0,,,,,,,,,
43,attacker,CyberBattleHubSpoke-thesis-v0,PPO,86043,36.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,
44,attacker,CyberBattleHubSpoke-thesis-v0,PPO,88044,78.195,2001,0,2001,0,-1,0,2,0.19500000000000006,30.0,,,,,,,,,
45,attacker,CyberBattleHubSpoke-thesis-v0,PPO,90045,78.315,2001,0,2001,0,-1,0,2,0.31500000000000017,30.0,,,,,,,,,
46,attacker,CyberBattleHubSpoke-thesis-v0,PPO,92046,162.135,2001,0,2001,0,-1,0,2,0.135,15.0,,,,,,,,,
47,attacker,CyberBattleHubSpoke-thesis-v0,PPO,94047,36.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,
48,attacker,CyberBattleHubSpoke-thesis-v0,PPO,96048,162.18,2001,0,2001,0,-1,0,2,0.18000000000000005,15.0,,,,,,,,,
49,attacker,CyberBattleHubSpoke-thesis-v0,PPO,98049,174.39,2001,0,2001,0,-1,0,2,0.39000000000000024,15.0,,,,,,,,,
50,attacker,CyberBattleHubSpoke-thesis-v0,PPO,100050,78.075,2001,0,2001,0,-1,0,2,0.075,15.0,,,,,,,,,
51,attacker,CyberBattleHubSpoke-thesis-v0,PPO,102051,78.075,2001,0,2001,0,-1,0,2,0.075,15.0,,,,,,,,,
52,attacker,CyberBattleHubSpoke-thesis-v0,PPO,104052,174.705,2001,0,2001,0,-1,0,2,0.7050000000000005,30.0,,,,,,,,,
53,attacker,CyberBattleHubSpoke-thesis-v0,PPO,106053,78.795,2001,0,2001,0,-1,0,2,0.7950000000000006,15.0,,,,,,,,,
54,attacker,CyberBattleHubSpoke-thesis-v0,PPO,108054,36.0,2001,0,2001,0,-1,0,1,0.0,0.0,,,,,,,,,
55,attacker,CyberBattleHubSpoke-thesis-v0,PPO,110055,78.285,2001,0,2001,0,-1,0,2,0.28500000000000014,30.0,,,,,,,,,
56,attacker,CyberBattleHubSpoke-thesis-v0,PPO,110592,78.12,537,,,,,,,,,,,,,,,,,
1,defender,CyberBattleHubSpoke-thesis-v0,PPO,2001,-1429.755,2001,,,,,,,,,1,115,410,144,126,0,1331,1,0
2,defender,CyberBattleHubSpoke-thesis-v0,PPO,4002,-958.225,2001,,,,,,,,,2,134,451,109,88,0,1305,2,0
3,defender,CyberBattleHubSpoke-thesis-v0,PPO,6003,-1142.285,2001,,,,,,,,,1,124,398,129,107,0,1349,1,0
